prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,TOURN,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,WINTER FLOUNDER,198935368605we,102191989052110358,0,5,5,,2,1,103,59,Y,0,2,,3,1021919890521012,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1021919890521,05,we,,,1021919890521012,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,1,8,1015,11735,8,24,69.484422952,198935368605we,,0,1021919890521012
,SUMMER FLOUNDER,198935368606wd,108451989062310358,0,4,5,,1,1,103,59,Y,15,100,,4,1084519890623003,58,6,6,1,0,0,,,,5,36,36,5,1,3,1989,1084519890623,06,wd,,,1084519890623003,1,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1515,11762,8,36,1102.3711054,198935368606wd,,0,1084519890623003
,SUMMER FLOUNDER,198935368606we,102191989062510358,0,5,5,,2,1,103,103,Y,1,3,,3,1021919890625003,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1021919890625,06,we,,,1021919890625003,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,625,11733,8,33,69.484422952,198935368606we,,0,1021919890625003
,SUMMER FLOUNDER,198935368606we,102191989062510358,0,5,5,,2,1,103,103,Y,0,2,,3,1021919890625016,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1021919890625,06,we,,,1021919890625016,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,755,11747,8,50,69.484422952,198935368606we,,0,1021919890625016
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,1,1,103,59,Y,3,10,,3,1119419890527016,58,6,6,0,1,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527016,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857030301,,1,1,8,1020,11753,8,39,69.484422952,198935368605we,,0,1119419890527016
,WINTER FLOUNDER,198935368605we,1119419890513103146,0,4,5,,1,5,103,103,Y,3,5,,5,1119419890513011,146,7,6,1,10,0,,,,5,36,36,5,1,3,1989,1119419890513,05,we,,,1119419890513011,1,,,8,9,,,12JUN91:16:07,8,2,1,,,,8857042001,,1,1,2,1630,11746,8,38,5818.1077196,198935368605we,,0,1119419890513011
,SUMMER FLOUNDER,198935368606we,102191989062510358,0,5,5,,2,1,103,13,O,0,1,,3,1021919890625007,58,6,6,0,0,0,,,,5,36,34,5,1,3,1989,1021919890625,06,we,,,1021919890625007,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,645,17110,8,19,224.10262328,198935368606we,,0,1021919890625007
,WINTER FLOUNDER,198935368605we,102191989052110358,0,5,5,,1,1,103,59,Y,2,30,,3,1021919890521003,58,6,6,1,3,0,,,,5,36,36,5,1,3,1989,1021919890521,05,we,,,1021919890521003,1,3,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857042001,,1,1,8,930,11590,8,37,69.484422952,198935368605we,,0,1021919890521003
,WINTER FLOUNDER,198935368605we,102191989052110358,0,5,5,,2,1,103,103,Y,0,12,,3,1021919890521011,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1021919890521,05,we,,,1021919890521011,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,1,8,1010,11713,8,47,69.484422952,198935368605we,,0,1021919890521011
,WINTER FLOUNDER,198935368605we,102191989052110358,0,5,5,,1,1,103,59,Y,0,0,,3,1021919890521005,58,6,6,0,1,0,,,,5,36,36,5,1,3,1989,1021919890521,05,we,,,1021919890521005,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857042001,,1,1,8,940,11001,8,37,69.484422952,198935368605we,,0,1021919890521005
,WINTER FLOUNDER,198935368605we,102191989052110358,0,5,5,,2,1,103,59,Y,0,0,,3,1021919890521009,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1021919890521,05,we,,,1021919890521009,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,1,8,1000,11001,8,41,69.484422952,198935368605we,,0,1021919890521009
,WINTER FLOUNDER,198935368605we,102191989052110358,0,5,5,,1,1,103,81,Y,0,6,,3,1021919890521026,58,6,6,1,0,0,,,,5,36,36,5,1,3,1989,1021919890521,05,we,,,1021919890521026,1,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,1,8,1058,11317,8,21,69.484422952,198935368605we,,0,1021919890521026
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,1,1,103,103,Y,9,35,,3,1119419890527006,58,6,6,0,1,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527006,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857030301,,1,1,8,1000,11729,8,27,69.484422952,198935368605we,,0,1119419890527006
,SUMMER FLOUNDER,198935368606wd,108451989062310358,0,4,5,,1,1,103,59,Y,2,2,,4,1084519890623005,58,6,6,1,0,0,,,,5,36,36,5,1,3,1989,1084519890623,06,wd,,,1084519890623005,1,0,1,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1625,11024,8,54,1102.3711054,198935368606wd,,0,1084519890623005
,WINTER FLOUNDER,198935368605we,1119419890513103146,0,4,5,,3,0,103,103,Y,3,6,,5,1119419890513012,146,7,6,1,0,1,,,,5,36,36,5,1,3,1989,1119419890513,05,we,,,1119419890513012,1,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,1,8,1645,11738,8,46,5818.1077196,198935368605we,,0,1119419890513011
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,3,O,0,0,,3,1119419890527022,58,6,6,0,0,0,,,,5,36,34,5,1,3,1989,1119419890527,05,we,,,1119419890527022,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1035,17675,8,19,224.10262328,198935368605we,,0,1119419890527022
,WINTER FLOUNDER,198935368605we,102191989052110358,0,5,5,,1,1,103,59,Y,0,0,,3,1021919890521007,58,6,6,0,1,0,,,,5,36,36,5,1,3,1989,1021919890521,05,we,,,1021919890521007,1,1,0,8,9,,,12JUN91:16:07,8,1,1,,,,8857042001,,1,1,8,950,11550,8,42,69.484422952,198935368605we,,0,1021919890521007
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,59,Y,6,30,,3,1119419890527013,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527013,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1015,11729,8,43,69.484422952,198935368605we,,0,1119419890527013
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,3,O,0,0,,3,1119419890527019,58,6,6,0,0,0,,,,5,36,34,5,1,3,1989,1119419890527,05,we,,,1119419890527019,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1030,17024,8,48,224.10262328,198935368605we,,0,1119419890527019
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,1,1,103,3,O,0,0,,3,1119419890527021,58,6,6,0,2,0,,,,5,36,34,5,1,3,1989,1119419890527,05,we,,,1119419890527021,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857030301,,1,1,8,1035,17024,8,34,224.10262328,198935368605we,,0,1119419890527021
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,103,Y,1,75,,3,1119419890527014,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527014,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1015,11769,8,27,69.484422952,198935368605we,,0,1119419890527014
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,81,Y,0,0,,3,1119419890527003,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527003,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,950,14441,8,32,69.484422952,198935368605we,,0,1119419890527003
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,1,1,103,81,Y,0,0,,3,1119419890527024,58,6,6,0,2,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527024,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857030301,,1,1,8,1040,11360,8,41,69.484422952,198935368605we,,0,1119419890527024
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,59,Y,5,20,,3,1119419890527012,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527012,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1010,11590,8,32,69.484422952,198935368605we,,0,1119419890527012
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,103,Y,10,20,,3,1119419890527007,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527007,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1000,11729,8,27,69.484422952,198935368605we,,0,1119419890527007
,WINTER FLOUNDER,198935368605we,1119419890513103146,0,4,5,,3,0,103,103,Y,0,2,,5,1119419890513014,146,7,6,1,0,1,,,,5,36,36,5,1,3,1989,1119419890513,05,we,,,1119419890513014,1,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,1,8,1655,11746,8,13,5818.1077196,198935368605we,,0,1119419890513011
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,1,1,103,103,Y,0,5,,3,1119419890527028,58,6,6,0,1,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527028,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857030301,,1,1,8,1100,11754,8,29,69.484422952,198935368605we,,0,1119419890527028
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,81,Y,0,1,,3,1119419890527004,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527004,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,950,11361,8,52,69.484422952,198935368605we,,0,1119419890527004
,WINTER FLOUNDER,198935368605we,102191989052110358,0,5,5,,1,1,103,103,Y,0,3,,3,1021919890521021,58,6,6,1,1,0,,,,5,36,36,5,1,3,1989,1021919890521,05,we,,,1021919890521021,1,,,8,1,,,12JUN91:16:07,8,1,1,,,,8857042001,,1,1,8,1050,11726,8,37,69.484422952,198935368605we,,0,1021919890521021
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,81,Y,0,0,,3,1119419890527002,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527002,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,945,11355,8,26,69.484422952,198935368605we,,0,1119419890527002
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,103,Y,8,30,,3,1119419890527009,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527009,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1005,11729,8,23,69.484422952,198935368605we,,0,1119419890527009
,WINTER FLOUNDER,198935368605we,1119419890513103146,0,4,5,,3,0,103,103,Y,20,100,,5,1119419890513013,146,7,6,0,0,1,,,,5,36,36,5,1,3,1989,1119419890513,05,we,,,1119419890513013,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,1,8,1650,11725,8,46,5818.1077196,198935368605we,,0,1119419890513011
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,1,1,103,81,Y,2,10,,3,1119419890527001,58,6,6,0,1,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527001,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857030301,,1,1,8,945,11354,8,28,69.484422952,198935368605we,,0,1119419890527001
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,87,Y,0,0,,3,1119419890527023,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527023,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1040,10952,8,43,69.484422952,198935368605we,,0,1119419890527023
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,81,Y,0,0,,3,1119419890527005,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527005,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,955,11358,8,38,69.484422952,198935368605we,,0,1119419890527005
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,81,Y,1,4,,3,1119419890527010,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527010,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1005,11374,8,28,69.484422952,198935368605we,,0,1119419890527010
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,1,1,103,103,Y,3,4,,3,1119419890527026,58,6,6,0,2,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527026,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857030301,,1,1,8,1045,11716,8,25,69.484422952,198935368605we,,0,1119419890527026
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,1,1,103,103,Y,9,40,,3,1119419890527027,58,6,6,0,1,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527027,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857030301,,1,1,8,1050,11729,8,35,69.484422952,198935368605we,,0,1119419890527027
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,1,1,103,87,Y,0,0,,3,1119419890527017,58,6,6,0,2,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527017,1,2,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857030301,,1,1,8,1025,10952,8,50,69.484422952,198935368605we,,0,1119419890527017
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,1,1,103,59,Y,0,4,,3,1119419890527015,58,6,6,0,1,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527015,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857030301,,1,1,8,1020,11801,8,27,69.484422952,198935368605we,,0,1119419890527015
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,103,Y,2,7,,3,1119419890527008,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527008,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1000,11729,8,24,69.484422952,198935368605we,,0,1119419890527008
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,81,Y,1,4,,3,1119419890527011,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527011,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1010,11374,8,26,69.484422952,198935368605we,,0,1119419890527011
,WINTER FLOUNDER,198935368605we,102191989052110358,0,5,5,,1,1,103,103,Y,5,15,,5,1021919890521019,58,6,6,1,2,0,,,,5,36,36,5,1,3,1989,1021919890521,05,we,,,1021919890521019,1,2,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857042001,,1,1,8,1040,11763,8,50,69.484422952,198935368605we,,0,1021919890521019
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,2,1,103,87,Y,6,6,,3,1119419890527018,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527018,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,1025,10952,8,16,69.484422952,198935368605we,,0,1119419890527018
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,1,1,103,3,O,0,0,,3,1119419890527020,58,6,6,0,1,0,,,,5,36,34,5,1,3,1989,1119419890527,05,we,,,1119419890527020,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857030301,,1,1,8,1030,17024,8,32,224.10262328,198935368605we,,0,1119419890527020
,SUMMER FLOUNDER,198935368605we,111941989052710358,0,4,5,,1,1,103,81,Y,0,0,,3,1119419890527025,58,6,6,0,2,0,,,,5,36,36,5,1,3,1989,1119419890527,05,we,,,1119419890527025,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8857030301,,1,1,8,1045,11360,8,40,69.484422952,198935368605we,,0,1119419890527025
,WINTER FLOUNDER,198935368605we,102191989052110358,0,5,5,,2,1,103,59,Y,0,0,,3,1021919890521010,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1021919890521,05,we,,,1021919890521010,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,1,8,1005,11001,8,36,69.484422952,198935368605we,,0,1021919890521010
,SUMMER FLOUNDER,198935368606we,102191989062510358,0,5,5,,1,1,103,59,Y,0,0,,3,1021919890625011,58,6,6,1,0,0,,,,5,36,36,5,1,3,1989,1021919890625,06,we,,,1021919890625011,1,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,705,11801,8,23,69.484422952,198935368606we,,0,1021919890625011
,WINTER FLOUNDER,198935368605we,102191989052110358,0,5,5,,2,1,103,47,Y,0,0,,3,1021919890521008,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1021919890521,05,we,,,1021919890521008,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,1,8,955,11234,8,28,69.484422952,198935368605we,,0,1021919890521008
,WINTER FLOUNDER,198935368605we,102191989052110358,0,5,5,,1,1,103,59,Y,2,50,,3,1021919890521002,58,6,6,1,1,0,,,,5,36,36,5,1,3,1989,1021919890521,05,we,,,1021919890521002,1,,,8,9,,,12JUN91:16:07,8,1,1,,,,8857042001,,1,1,8,925,11710,8,29,69.484422952,198935368605we,,0,1021919890521002
,WINTER FLOUNDER,198935368605we,102191989052110358,0,5,5,,2,1,103,103,Y,0,0,,3,1021919890521014,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1021919890521,05,we,,,1021919890521014,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,1,8,1025,11706,8,26,69.484422952,198935368605we,,0,1021919890521014
,SUMMER FLOUNDER,198935368606we,102191989062510358,0,5,5,,2,1,103,103,Y,0,0,,3,1021919890625014,58,6,6,0,0,0,,,,5,36,36,5,1,3,1989,1021919890625,06,we,,,1021919890625014,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,720,11703,8,41,69.484422952,198935368606we,,0,1021919890625014
,SUMMER FLOUNDER,198935368606we,102191989062510358,0,5,5,,2,1,103,13,O,0,1,,3,1021919890625006,58,6,6,0,0,0,,,,5,36,34,5,1,3,1989,1021919890625,06,we,,,1021919890625006,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857030301,,1,1,8,640,17110,8,46,224.10262328,198935368606we,,0,1021919890625006
BLUEFISH,STRIPED BASS,198935368706wd,114811989062110350,0,1,1,,2,1,103,103,Y,30,50,,1,1148119890621004,50,8,7,0,0,0,,,,5,36,36,5,1,3,1989,1148119890621,06,wd,,,1148119890621004,,,,8,1,,,12JUN91:16:07,1,8,1,,,,8835020102,8835250101,1,1,8,1530,11971,8,99,975.58161782,198935368706wd,,0,1148119890621004
,WINTER FLOUNDER,198935368705we,113701989052710314,0,1,1,,2,1,103,47,Y,0,1,,8,1137019890527006,14,8,7,0,0,0,,,,5,36,36,5,1,3,1989,1137019890527,05,we,,,1137019890527006,,,,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,1,8,1350,11220,8,21,2368.8150778,198935368705we,,0,1137019890527006
,WINTER FLOUNDER,198935368706we,113701989061110363,0,1,1,,1,1,103,5,Y,5,40,,7,1137019890611003,63,8,7,1,0,0,,,,5,36,36,5,1,3,1989,1137019890611,06,we,,,1137019890611003,1,0,6,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,1,8,1530,99998,8,35,745.21038241,198935368706we,,0,1137019890611003
,ATLANTIC MACKEREL,198935368705we,113701989050610363,0,1,1,,1,1,103,103,Y,8,40,,8,1137019890506004,63,8,7,0,7,0,,,,5,36,36,5,1,3,1989,1137019890506,05,we,,,1137019890506004,1,15,0,8,1,,,12JUN91:16:07,1,1,1,,,,8850030302,,1,1,8,1600,11784,8,59,745.21038241,198935368705we,,0,1137019890506004
,WINTER FLOUNDER,198935368706we,113701989060310382,0,1,1,,2,1,103,103,Y,0,0,,6,1137019890603004,82,8,7,0,0,0,,,,5,36,36,5,1,3,1989,1137019890603,06,we,,,1137019890603004,,,,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,1,8,1445,11767,8,10,2368.8150778,198935368706we,,0,1137019890603004
,WINTER FLOUNDER,198935368706we,113701989061810358,0,1,1,,2,1,103,81,Y,6,15,,6,1137019890618001,58,8,7,0,0,0,,,,5,36,36,5,1,3,1989,1137019890618,06,we,,,1137019890618001,,,,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,1,8,1445,11372,8,55,745.21038241,198935368706we,,0,1137019890618001
,WINTER FLOUNDER,198935368706we,113701989060310382,0,1,1,,2,1,103,103,Y,2,4,,6,1137019890603002,82,8,7,0,0,0,,,,5,36,36,5,1,3,1989,1137019890603,06,we,,,1137019890603002,,,,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,1,8,1415,11767,8,28,2368.8150778,198935368706we,,0,1137019890603002
,WINTER FLOUNDER,198935368706we,113701989061110363,0,1,1,,2,1,103,5,Y,2,4,,7,1137019890611006,63,8,7,0,0,0,,,,5,36,36,5,1,3,1989,1137019890611,06,we,,,1137019890611006,,,,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,1,8,1605,99998,8,7,745.21038241,198935368706we,,0,1137019890611006
,WINTER FLOUNDER,198935368706we,113701989061810358,0,1,1,,2,1,103,103,Y,1,7,,6,1137019890618007,58,8,7,0,0,0,,,,5,36,36,5,1,3,1989,1137019890618,06,we,,,1137019890618007,,,,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,1,8,1640,11772,8,7,745.21038241,198935368706we,,0,1137019890618007
,SUMMER FLOUNDER,198935368706wd,114811989062110350,0,1,1,,1,1,103,59,Y,20,30,,2.5,1148119890621001,50,8,7,1,0,0,,,,5,36,36,5,1,3,1989,1148119890621,06,wd,,,1148119890621001,1,0,2,8,1,,,12JUN91:16:07,1,8,1,,,,8857030301,,1,1,8,1200,11501,8,50,975.58161782,198935368706wd,,0,1148119890621001
,WINTER FLOUNDER,198935368706we,113701989061810358,0,1,1,,2,1,103,103,Y,4,15,,6,1137019890618006,58,8,7,0,0,0,,,,5,36,36,5,1,3,1989,1137019890618,06,we,,,1137019890618006,,,,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,1,8,1630,11772,8,42,745.21038241,198935368706we,,0,1137019890618006
,WINTER FLOUNDER,198935368705we,113701989052710314,0,1,1,,2,1,103,47,Y,0,1,,8,1137019890527008,14,8,7,0,0,0,,,,5,36,36,5,1,3,1989,1137019890527,05,we,,,1137019890527008,,,,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,1,8,1430,11220,8,76,2368.8150778,198935368705we,,0,1137019890527008
,WINTER FLOUNDER,198935368706we,113701989060310382,0,1,1,,2,1,103,103,Y,0,0,,6,1137019890603001,82,8,7,0,0,0,,,,5,36,36,5,1,3,1989,1137019890603,06,we,,,1137019890603001,,,,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,1,8,1400,11767,8,39,2368.8150778,198935368706we,,0,1137019890603001
,WINTER FLOUNDER,198935368706we,113701989060310385,0,1,1,,2,1,103,103,Y,2,8,,7.5,1137019890603006,85,8,7,0,0,0,,,,5,36,36,5,2,3,1989,1137019890603,06,we,,,1137019890603006,,,,8,9,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,1,8,1545,99999,8,37,745.21038241,198935368706we,,0,1137019890603006
TAUTOG,WINTER FLOUNDER,198935368706we,113701989061110364,0,1,1,,2,1,103,103,Y,6,35,,5,1137019890611002,64,8,7,0,0,0,,,,5,36,36,5,2,3,1989,1137019890611,06,we,,,1137019890611002,,,,8,9,,,12JUN91:16:07,1,8,1,,,,8857042001,8839010101,1,1,8,1325,11776,8,66,745.21038241,198935368706we,,0,1137019890611002
,ATLANTIC MACKEREL,198935368705we,112561989050610362,0,1,1,,1,1,103,106,N,0,1,,7,1125619890506007,62,8,7,1,0,0,,,,5,36,36,5,1,3,1989,1125619890506,05,we,,,1125619890506007,1,0,30,8,9,,,12JUN91:16:07,1,8,1,,,,8850030302,,1,1,8,1830,11934,8,48,2284.9770959,198935368705we,,0,1125619890506007
,TAUTOG,198935368706we,113701989061110364,0,1,1,,2,1,103,103,Y,9,50,,4.5,1137019890611001,64,8,7,0,0,0,,,,5,36,36,5,2,3,1989,1137019890611,06,we,,,1137019890611001,,,,8,9,,,12JUN91:16:07,1,8,1,,,,8839010101,,1,1,8,1315,11776,8,69,745.21038241,198935368706we,,0,1137019890611001
,WINTER FLOUNDER,198935368705wd,113701989052610352,0,1,1,,2,1,103,47,Y,1,1,,8.5,1137019890526003,52,8,7,0,0,0,,,,5,36,36,5,1,3,1989,1137019890526,05,wd,,,1137019890526003,,,,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,98,8,1600,11204,8,26,3101.1007099,198935368705wd,,0,1137019890526003
,,198935368705we,113701989050610363,0,1,1,,1,1,103,81,Y,2,20,,7.5,1137019890506002,63,8,7,0,3,0,,,,5,36,36,5,8,3,1989,1137019890506,05,we,,,1137019890506002,1,3,0,8,1,,,12JUN91:16:07,1,1,1,,,,,,2,1,8,1120,11377,8,49,745.21038241,198935368705we,,0,1137019890506002
,WINTER FLOUNDER,198935368705we,113701989050610363,0,1,1,,1,1,103,59,Y,10,120,,6,1137019890506003,63,8,7,1,0,0,,,,5,36,36,5,1,3,1989,1137019890506,05,we,,,1137019890506003,1,,,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,1,8,1430,11578,8,41,745.21038241,198935368705we,,0,1137019890506003
,WINTER FLOUNDER,198935368705we,113701989052710314,0,1,1,,2,1,103,47,Y,0,1,,8,1137019890527001,14,8,7,0,0,0,,,,5,36,36,5,1,3,1989,1137019890527,05,we,,,1137019890527001,,,,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,1,8,1030,11220,8,21,2368.8150778,198935368705we,,0,1137019890527001
,WINTER FLOUNDER,198935368705wd,113701989052610352,0,1,1,,2,1,103,47,Y,1,1,,8.5,1137019890526008,52,8,7,0,0,0,,,,5,36,36,5,1,3,1989,1137019890526,05,wd,,,1137019890526008,,,,8,1,,,12JUN91:16:07,1,8,1,,,,8857042001,,1,98,8,1800,11204,8,22,3101.1007099,198935368705wd,,0,1137019890526008
