"Year","season","Family","Trawls","Trawls_Efforts","fam_Wt","fam_Num","famRel_Wt","famRel_Num","famERel_Wt","famERel_Num","fam_DNAweight_Wt","fam_DNAweight_Num","fam_DNAweight_Rel_Wt","fam_DNAweight_Rel_Num","fam_DNAweight_ERel_Wt","fam_DNAweight_ERel_Num","famcatchable_Wt","famcatchable_Num","famcatchable_RelWt","famcatchable_RelNum","famcatchable_ERelWt","famcatchable_ERelNum","famcatchable_DNAweight_Wt","famcatchable_DNAweight_Num","famcatchable_DNAweight_RelWt","famcatchable_DNAweight_RelNum","famcatchable_DNAweight_ERelWt","famcatchable_DNAweight_ERelNum"
1994,"FALL","MACKEREL",19,33.0166666666667,38.2,129,2.01052631578947,6.78947368421053,1.15699141847552,3.90711761736497,38.2,129,2.01052631578947,6.78947368421053,1.15699141847552,3.90711761736497,38.2,129,2.01052631578947,6.78947368421053,1.15699141847552,3.90711761736497,38.2,129,2.01052631578947,6.78947368421053,1.15699141847552,3.90711761736497
1994,"FALL","POLLOCK",19,33.0166666666667,2.8,3,0.147368421052632,0.157894736842105,0.0848056537102473,0.0908632004038365,2.8,3,0.147368421052632,0.157894736842105,0.0848056537102473,0.0908632004038365,2.8,3,0.147368421052632,0.157894736842105,0.0848056537102473,0.0908632004038365,2.8,3,0.147368421052632,0.157894736842105,0.0848056537102473,0.0908632004038365
1994,"FALL","SAND LANCE",19,33.0166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"SPRING","BUTTERFISH",18,31.0916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"SPRING","HAKE",18,31.0916666666667,81.1,1120,4.50555555555556,62.2222222222222,2.60841597426963,36.0225140712946,23.7771428571429,204.828571428571,1.32095238095238,11.3793650793651,0.764743270666616,6.58789294329364,81.1,1120,4.50555555555556,62.2222222222222,2.60841597426963,36.0225140712946,23.7771428571429,204.828571428571,1.32095238095238,11.3793650793651,0.764743270666616,6.58789294329364
1995,"SPRING","HERRING",18,31.0916666666667,99.5,791,5.52777777777778,43.9444444444444,3.20021441972661,25.4409005628518,89.8085714285714,664.828571428571,4.98936507936508,36.9349206349206,2.88850940000766,21.3828540797182,99.5,791,5.52777777777778,43.9444444444444,3.20021441972661,25.4409005628518,89.8085714285714,664.828571428571,4.98936507936508,36.9349206349206,2.88850940000766,21.3828540797182
1995,"SPRING","MACKEREL",18,31.0916666666667,0.1,2,0.00555555555555556,0.111111111111111,0.00321629589922273,0.0643259179844546,0.1,2,0.00555555555555556,0.111111111111111,0.00321629589922273,0.0643259179844546,0.1,2,0.00555555555555556,0.111111111111111,0.00321629589922273,0.0643259179844546,0.1,2,0.00555555555555556,0.111111111111111,0.00321629589922273,0.0643259179844546
1995,"SPRING","POLLOCK",18,31.0916666666667,0.9,4,0.05,0.222222222222222,0.0289466630930046,0.128651835968909,0.9,4,0.05,0.222222222222222,0.0289466630930046,0.128651835968909,0.9,4,0.05,0.222222222222222,0.0289466630930046,0.128651835968909,0.9,4,0.05,0.222222222222222,0.0289466630930046,0.128651835968909
1995,"SPRING","SAND LANCE",18,31.0916666666667,0.5,14,0.0277777777777778,0.777777777777778,0.0160814794961136,0.450281425891182,0.5,14,0.0277777777777778,0.777777777777778,0.0160814794961136,0.450281425891182,0.5,14,0.0277777777777778,0.777777777777778,0.0160814794961136,0.450281425891182,0.5,14,0.0277777777777778,0.777777777777778,0.0160814794961136,0.450281425891182
1995,"FALL","BUTTERFISH",16,28,57.2,842,3.575,52.625,2.04285714285714,30.0714285714286,57.2,842,3.575,52.625,2.04285714285714,30.0714285714286,57.2,842,3.575,52.625,2.04285714285714,30.0714285714286,57.2,842,3.575,52.625,2.04285714285714,30.0714285714286
1995,"FALL","HAKE",16,28,380.2,2254,23.7625,140.875,13.5785714285714,80.5,127.957142857143,455.2,7.99732142857143,28.45,4.56989795918367,16.2571428571429,380.2,2254,23.7625,140.875,13.5785714285714,80.5,127.957142857143,455.2,7.99732142857143,28.45,4.56989795918367,16.2571428571429
1995,"FALL","HERRING",16,28,739.5,5500,46.21875,343.75,26.4107142857143,196.428571428571,586.631428571429,4176.11428571429,36.6644642857143,261.007142857143,20.9511224489796,149.14693877551,739.5,5500,46.21875,343.75,26.4107142857143,196.428571428571,586.631428571429,4176.11428571429,36.6644642857143,261.007142857143,20.9511224489796,149.14693877551
1995,"FALL","MACKEREL",16,28,10.7,148,0.66875,9.25,0.382142857142857,5.28571428571429,10.7,148,0.66875,9.25,0.382142857142857,5.28571428571429,10.7,148,0.66875,9.25,0.382142857142857,5.28571428571429,10.7,148,0.66875,9.25,0.382142857142857,5.28571428571429
1995,"FALL","POLLOCK",16,28,7.8,17,0.4875,1.0625,0.278571428571429,0.607142857142857,7.8,17,0.4875,1.0625,0.278571428571429,0.607142857142857,7.8,17,0.4875,1.0625,0.278571428571429,0.607142857142857,7.8,17,0.4875,1.0625,0.278571428571429,0.607142857142857
1995,"FALL","SAND LANCE",16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"SPRING","BUTTERFISH",22,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"SPRING","HAKE",22,38.5,137.2,1391,6.23636363636364,63.2272727272727,3.56363636363636,36.1298701298701,37.7628571428571,253.085714285714,1.71649350649351,11.5038961038961,0.980853432282004,6.57365491651206,137.2,1391,6.23636363636364,63.2272727272727,3.56363636363636,36.1298701298701,37.7628571428571,253.085714285714,1.71649350649351,11.5038961038961,0.980853432282004,6.57365491651206
1996,"SPRING","HERRING",22,38.5,6.4,174,0.290909090909091,7.90909090909091,0.166233766233766,4.51948051948052,2.10285714285714,47.8285714285714,0.0955844155844156,2.17402597402597,0.0546196660482375,1.24230055658627,6.4,174,0.290909090909091,7.90909090909091,0.166233766233766,4.51948051948052,2.10285714285714,47.8285714285714,0.0955844155844156,2.17402597402597,0.0546196660482375,1.24230055658627
1996,"SPRING","MACKEREL",22,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"SPRING","POLLOCK",22,38.5,0.1,2,0.00454545454545455,0.0909090909090909,0.0025974025974026,0.051948051948052,0.1,2,0.00454545454545455,0.0909090909090909,0.0025974025974026,0.051948051948052,0.1,2,0.00454545454545455,0.0909090909090909,0.0025974025974026,0.051948051948052,0.1,2,0.00454545454545455,0.0909090909090909,0.0025974025974026,0.051948051948052
1996,"SPRING","SAND LANCE",22,38.5,3.8,262,0.172727272727273,11.9090909090909,0.0987012987012987,6.80519480519481,3.8,262,0.172727272727273,11.9090909090909,0.0987012987012987,6.80519480519481,3.8,262,0.172727272727273,11.9090909090909,0.0987012987012987,6.80519480519481,3.8,262,0.172727272727273,11.9090909090909,0.0987012987012987,6.80519480519481
1996,"FALL","BUTTERFISH",17,28.9625,0.1,5,0.00588235294117647,0.294117647058824,0.00345274061286146,0.172637030643073,0.1,5,0.00588235294117647,0.294117647058824,0.00345274061286146,0.172637030643073,0.1,5,0.00588235294117647,0.294117647058824,0.00345274061286146,0.172637030643073,0.1,5,0.00588235294117647,0.294117647058824,0.00345274061286146,0.172637030643073
1996,"FALL","HAKE",17,28.9625,259.5,2036,15.2647058823529,119.764705882353,8.95986189037549,70.2977988778593,47.3514285714286,337.914285714286,2.7853781512605,19.8773109243697,1.6349220050558,11.6673037795178,259.5,2036,15.2647058823529,119.764705882353,8.95986189037549,70.2977988778593,47.3514285714286,337.914285714286,2.7853781512605,19.8773109243697,1.6349220050558,11.6673037795178
1996,"FALL","HERRING",17,28.9625,110.9,762,6.52352941176471,44.8235294117647,3.82908933966336,26.3098834700043,109.254285714286,748.285714285714,6.42672268907563,44.0168067226891,3.77226709414884,25.8363647573833,110.9,762,6.5235294117647,44.8235294117647,3.82908933966336,26.3098834700043,109.254285714286,748.285714285714,6.42672268907563,44.0168067226891,3.77226709414884,25.8363647573833
1996,"FALL","MACKEREL",17,28.9625,0.9,5,0.0529411764705882,0.294117647058824,0.0310746655157531,0.172637030643073,0.9,5,0.0529411764705882,0.294117647058824,0.0310746655157531,0.172637030643073,0.9,5,0.0529411764705882,0.294117647058824,0.0310746655157531,0.172637030643073,0.9,5,0.0529411764705882,0.294117647058824,0.0310746655157531,0.172637030643073
1996,"FALL","POLLOCK",17,28.9625,23.9,99,1.40588235294118,5.82352941176471,0.825205006473889,3.41821320673284,23.9,99,1.40588235294118,5.82352941176471,0.825205006473889,3.41821320673284,23.9,99,1.40588235294118,5.82352941176471,0.825205006473889,3.41821320673284,23.9,99,1.40588235294118,5.82352941176471,0.825205006473889,3.41821320673284
1996,"FALL","SAND LANCE",17,28.9625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"SPRING","BUTTERFISH",20,37.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"SPRING","HAKE",20,37.62,100.7,825,5.035,41.25,2.67676767676768,21.9298245614035,17.14,135.285714285714,0.857,6.76428571428571,0.455608718766614,3.59611149084833,100.7,825,5.035,41.25,2.67676767676768,21.9298245614035,17.14,135.285714285714,0.857,6.76428571428571,0.455608718766614,3.59611149084833
1997,"SPRING","HERRING",20,37.62,18.1,391,0.905,19.55,0.481127060074429,10.3934077618288,8.31714285714286,101.171428571429,0.415857142857143,5.05857142857143,0.221083010556695,2.68929900508848,18.1,391,0.905,19.55,0.481127060074429,10.3934077618288,8.31714285714286,101.171428571429,0.415857142857143,5.05857142857143,0.221083010556695,2.68929900508848
1997,"SPRING","MACKEREL",20,37.62,5.3,27,0.265,1.35,0.140882509303562,0.717703349282297,5.3,27,0.265,1.35,0.140882509303562,0.717703349282297,5.3,27,0.265,1.35,0.140882509303562,0.717703349282297,5.3,27,0.265,1.35,0.140882509303562,0.717703349282297
1997,"SPRING","POLLOCK",20,37.62,155.7,258,7.785,12.9,4.13875598086124,6.85805422647528,155.7,258,7.785,12.9,4.13875598086124,6.85805422647528,155.7,258,7.785,12.9,4.13875598086124,6.85805422647528,155.7,258,7.785,12.9,4.13875598086124,6.85805422647528
1997,"SPRING","SAND LANCE",20,37.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"FALL","BUTTERFISH",18,34.2,0.3,12,0.0166666666666667,0.666666666666667,0.00877192982456141,0.350877192982456,0.3,12,0.0166666666666667,0.666666666666667,0.00877192982456141,0.350877192982456,0.3,12,0.0166666666666667,0.666666666666667,0.00877192982456141,0.350877192982456,0.3,12,0.0166666666666667,0.666666666666667,0.00877192982456141,0.350877192982456
1997,"FALL","HAKE",18,34.2,325,1703,18.0555555555556,94.6111111111111,9.50292397660819,49.7953216374269,81.86,331.228571428571,4.54777777777778,18.4015873015873,2.39356725146199,9.68504594820384,325,1703,18.0555555555556,94.6111111111111,9.50292397660819,49.7953216374269,81.86,331.228571428571,4.54777777777778,18.4015873015873,2.39356725146199,9.68504594820384
1997,"FALL","HERRING",18,34.2,234.2,1692,13.0111111111111,94,6.84795321637427,49.4736842105263,225.697142857143,1619.77142857143,12.5387301587302,89.9873015873016,6.59933166248956,47.3617376775272,234.2,1692,13.0111111111111,94,6.84795321637427,49.4736842105263,225.697142857143,1619.77142857143,12.5387301587302,89.9873015873016,6.59933166248956,47.3617376775272
1997,"FALL","MACKEREL",18,34.2,0.4,1,0.0222222222222222,0.0555555555555556,0.0116959064327485,0.0292397660818714,0.4,1,0.0222222222222222,0.0555555555555556,0.0116959064327485,0.0292397660818714,0.4,1,0.0222222222222222,0.0555555555555556,0.0116959064327485,0.0292397660818714,0.4,1,0.0222222222222222,0.0555555555555556,0.0116959064327485,0.0292397660818714
1997,"FALL","POLLOCK",18,34.2,47.9,157,2.66111111111111,8.72222222222222,1.40058479532164,4.5906432748538,47.9,157,2.66111111111111,8.72222222222222,1.40058479532164,4.5906432748538,47.9,157,2.66111111111111,8.72222222222222,1.40058479532164,4.5906432748538,47.9,157,2.66111111111111,8.72222222222222,1.40058479532164,4.5906432748538
1997,"FALL","SAND LANCE",18,34.2,0.6,39,0.0333333333333333,2.16666666666667,0.0175438596491228,1.14035087719298,0.6,39,0.0333333333333333,2.16666666666667,0.0175438596491228,1.14035087719298,0.6,39,0.0333333333333333,2.16666666666667,0.0175438596491228,1.14035087719298,0.6,39,0.0333333333333333,2.16666666666667,0.0175438596491228,1.14035087719298
1998,"SPRING","BUTTERFISH",24,44.6816666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"SPRING","HAKE",24,44.6816666666667,182.3,4619,7.59583333333333,192.458333333333,4.07997314334738,103.375732030288,34.3,806.8,1.42916666666667,33.6166666666667,0.767652653959491,18.0566227759335,182.3,4619,7.59583333333333,192.458333333333,4.07997314334738,103.375732030288,34.3,806.8,1.42916666666667,33.6166666666667,0.767652653959491,18.0566227759335
1998,"SPRING","HERRING",24,44.6816666666667,98.1,2564,4.0875,106.833333333333,2.19553135141184,57.3837144242605,76.8885714285714,1971.54285714286,3.20369047619048,82.147619047619,1.7208080442069,44.1242013609502,98.1,2564,4.0875,106.833333333333,2.19553135141184,57.3837144242605,76.8885714285714,1971.54285714286,3.20369047619048,82.147619047619,1.7208080442069,44.1242013609502
1998,"SPRING","MACKEREL",24,44.6816666666667,1.4,19,0.0583333333333333,0.791666666666667,0.0313327613861017,0.425230333097094,1.4,19,0.0583333333333333,0.791666666666667,0.0313327613861017,0.425230333097094,1.4,19,0.0583333333333333,0.791666666666667,0.0313327613861017,0.425230333097094,1.4,19,0.0583333333333333,0.791666666666667,0.0313327613861017,0.425230333097094
1998,"SPRING","POLLOCK",24,44.6816666666667,20.6,172,0.858333333333333,7.16666666666667,0.461039203252639,3.84945354172106,20.6,172,0.858333333333333,7.16666666666667,0.461039203252639,3.84945354172106,20.6,172,0.858333333333333,7.16666666666667,0.461039203252639,3.84945354172106,20.6,172,0.858333333333333,7.16666666666667,0.461039203252639,3.84945354172106
1998,"SPRING","SAND LANCE",24,44.6816666666667,18.8,1519,0.783333333333333,63.2916666666667,0.420754224327651,33.9960461039203,18.8,1519,0.783333333333333,63.2916666666667,0.420754224327651,33.9960461039203,18.8,1519,0.783333333333333,63.2916666666667,0.420754224327651,33.9960461039203,18.8,1519,0.783333333333333,63.2916666666667,0.420754224327651,33.9960461039203
1998,"FALL","BUTTERFISH",26,48.5766666666667,3.2,63,0.123076923076923,2.42307692307692,0.0658752487476841,1.29691895972003,3.2,63,0.123076923076923,2.42307692307692,0.0658752487476841,1.29691895972003,3.2,63,0.123076923076923,2.42307692307692,0.0658752487476841,1.29691895972003,3.2,63,0.123076923076923,2.42307692307692,0.0658752487476841,1.29691895972003
1998,"FALL","HAKE",26,48.5766666666667,312.3,3356,12.0115384615385,129.076923076923,6.42901255746929,69.0866671241337,85.02,618.857142857143,3.27,23.8021978021978,1.75022301516503,12.739802570311,312.3,3356,12.0115384615385,129.076923076923,6.42901255746929,69.0866671241337,85.02,618.857142857143,3.27,23.8021978021978,1.75022301516503,12.739802570311
1998,"FALL","HERRING",26,48.5766666666667,193.8,1649,7.45384615384615,63.4230769230769,3.98956975228162,33.946339120291,144.885714285714,1039.17142857143,5.57252747252747,39.9681318681319,2.98261952142416,21.3923988589466,193.8,1649,7.45384615384615,63.4230769230769,3.98956975228162,33.946339120291,144.885714285714,1039.17142857143,5.57252747252747,39.9681318681319,2.98261952142416,21.3923988589466
1998,"FALL","MACKEREL",26,48.5766666666667,24.4,143,0.938461538461538,5.5,0.502298771701091,2.94380017841213,24.4,143,0.938461538461538,5.5,0.502298771701091,2.94380017841213,24.4,143,0.938461538461538,5.5,0.502298771701091,2.94380017841213,24.4,143,0.938461538461538,5.5,0.502298771701091,2.94380017841213
1998,"FALL","POLLOCK",26,48.5766666666667,72.6,290,2.79230769230769,11.1538461538462,1.49454470596308,5.96994441775887,72.6,290,2.79230769230769,11.1538461538462,1.49454470596308,5.96994441775887,72.6,290,2.79230769230769,11.1538461538462,1.49454470596308,5.96994441775887,72.6,290,2.79230769230769,11.1538461538462,1.49454470596308,5.96994441775887
1998,"FALL","SAND LANCE",26,48.5766666666667,0,1,0,0.0384615384615385,0,0.0205860152336513,0,1,0,0.0384615384615385,0,0.0205860152336513,0,1,0,0.0384615384615385,0,0.0205860152336513,0,1,0,0.0384615384615385,0,0.0205860152336513
1999,"SPRING","BUTTERFISH",19,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"SPRING","HAKE",19,36.1,145.2,1829,7.64210526315789,96.2631578947368,4.02216066481994,50.6648199445983,27.3,313.942857142857,1.43684210526316,16.5233082706767,0.756232686980609,8.69647803719826,145.2,1829,7.64210526315789,96.2631578947368,4.02216066481994,50.6648199445983,27.3,313.942857142857,1.43684210526316,16.5233082706767,0.756232686980609,8.69647803719826
1999,"SPRING","HERRING",19,36.1,20.7,550,1.08947368421053,28.9473684210526,0.573407202216066,15.2354570637119,12.1971428571429,183.371428571429,0.641954887218045,9.65112781954887,0.337870993272655,5.0795409576573,20.7,550,1.08947368421053,28.9473684210526,0.573407202216066,15.2354570637119,12.1971428571429,183.371428571429,0.641954887218045,9.65112781954887,0.337870993272655,5.0795409576573
1999,"SPRING","MACKEREL",19,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"SPRING","POLLOCK",19,36.1,63,441,3.31578947368421,23.2105263157895,1.74515235457064,12.2160664819945,63,441,3.31578947368421,23.2105263157895,1.74515235457064,12.2160664819945,63,441,3.31578947368421,23.2105263157895,1.74515235457064,12.2160664819945,63,441,3.31578947368421,23.2105263157895,1.74515235457064,12.2160664819945
1999,"SPRING","SAND LANCE",19,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"FALL","BUTTERFISH",32,60.04,7.4,331,0.23125,10.34375,0.123251165889407,5.51299133910726,7.4,331,0.23125,10.34375,0.123251165889407,5.51299133910726,7.4,331,0.23125,10.34375,0.123251165889407,5.51299133910726,7.4,331,0.23125,10.34375,0.123251165889407,5.51299133910726
1999,"FALL","HAKE",32,60.04,711,5947,22.21875,185.84375,11.8421052631579,99.0506329113924,170.974285714286,1044.97142857143,5.34294642857143,32.6553571428571,2.84767297991815,17.4045874179119,711,5947,22.21875,185.84375,11.8421052631579,99.0506329113924,170.974285714286,1044.97142857143,5.34294642857143,32.6553571428571,2.84767297991815,17.4045874179119
1999,"FALL","HERRING",32,60.04,258,1903,8.0625,59.46875,4.29713524317122,31.6955363091272,251.325714285714,1844.48571428571,7.85392857142857,57.6401785714286,4.18597125725707,30.7209479394689,258,1903,8.0625,59.46875,4.29713524317122,31.6955363091272,251.325714285714,1844.48571428571,7.85392857142857,57.6401785714286,4.18597125725707,30.7209479394689
1999,"FALL","MACKEREL",32,60.04,11.5,43,0.359375,1.34375,0.191538974017322,0.716189207195203,11.5,43,0.359375,1.34375,0.191538974017322,0.716189207195203,11.5,43,0.359375,1.34375,0.191538974017322,0.716189207195203,11.5,43,0.359375,1.34375,0.191538974017322,0.716189207195203
1999,"FALL","POLLOCK",32,60.04,100.9,255,3.153125,7.96875,1.68054630246502,4.24716855429714,100.9,255,3.153125,7.96875,1.68054630246502,4.24716855429714,100.9,255,3.153125,7.96875,1.68054630246502,4.24716855429714,100.9,255,3.153125,7.96875,1.68054630246502,4.24716855429714
1999,"FALL","SAND LANCE",32,60.04,0,1,0,0.03125,0,0.016655562958028,0,1,0,0.03125,0,0.016655562958028,0,1,0,0.03125,0,0.016655562958028,0,1,0,0.03125,0,0.016655562958028
2000,"SPRING","BUTTERFISH",18,34.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,"SPRING","HAKE",18,34.01,265.8,2666,14.7666666666667,148.111111111111,7.81534842693326,78.3887092031755,53.6828571428571,464.542857142857,2.98238095238095,25.8079365079365,1.57844331499139,13.6590078548326,265.8,2666,14.7666666666667,148.111111111111,7.81534842693326,78.3887092031755,53.6828571428571,464.542857142857,2.98238095238095,25.8079365079365,1.57844331499139,13.6590078548326
2000,"SPRING","HERRING",18,34.01,59.1,1805,3.28333333333333,100.277777777778,1.73772419876507,53.072625698324,23.9,304.657142857143,1.32777777777778,16.9253968253968,0.702734489855925,8.95786953417062,59.1,1805,3.28333333333333,100.277777777778,1.73772419876507,53.072625698324,23.9,304.657142857143,1.32777777777778,16.9253968253968,0.702734489855925,8.95786953417062
2000,"SPRING","MACKEREL",18,34.01,40.4,601,2.24444444444444,33.3888888888889,1.18788591590709,17.6712731549544,40.4,601,2.24444444444444,33.3888888888889,1.18788591590709,17.6712731549544,40.4,601,2.24444444444444,33.3888888888889,1.18788591590709,17.6712731549544,40.4,601,2.24444444444444,33.3888888888889,1.18788591590709,17.6712731549544
2000,"SPRING","POLLOCK",18,34.01,14.2,57,0.788888888888889,3.16666666666667,0.417524257571303,1.67597765363128,14.2,57,0.788888888888889,3.16666666666667,0.417524257571303,1.67597765363128,14.2,57,0.788888888888889,3.16666666666667,0.417524257571303,1.67597765363128,14.2,57,0.788888888888889,3.16666666666667,0.417524257571303,1.67597765363128
2000,"SPRING","SAND LANCE",18,34.01,0,1,0,0.0555555555555556,0,0.0294031167303734,0,1,0,0.0555555555555556,0,0.0294031167303734,0,1,0,0.0555555555555556,0,0.0294031167303734,0,1,0,0.0555555555555556,0,0.0294031167303734
2000,"FALL","BUTTERFISH",21,39.2033333333333,17.8,167,0.847619047619048,7.95238095238095,0.454043023552419,4.25984185018281,17.8,167,0.847619047619048,7.95238095238095,0.454043023552419,4.25984185018281,17.8,167,0.847619047619048,7.95238095238095,0.454043023552419,4.25984185018281,17.8,167,0.847619047619048,7.95238095238095,0.454043023552419,4.25984185018281
2000,"FALL","HAKE",21,39.2033333333333,622.6,4832,29.647619047619,230.095238095238,15.8813026103223,123.25482526996,181.542857142857,909.714285714286,8.64489795918367,43.3197278911565,4.63080155963414,23.2050238682328,622.6,4832,29.647619047619,230.095238095238,15.8813026103223,123.25482526996,181.542857142857,909.714285714286,8.64489795918367,43.3197278911565,4.63080155963414,23.2050238682328
2000,"FALL","HERRING",21,39.2033333333333,326.8,2258,15.5619047619048,107.52380952381,8.33602584814217,57.5971431000765,261.52,1772.51428571429,12.4533333333333,84.4054421768707,6.67086132131621,45.2133564930096,326.8,2258,15.5619047619048,107.52380952381,8.33602584814217,57.5971431000765,261.52,1772.51428571429,12.4533333333333,84.4054421768707,6.67086132131621,45.2133564930096
2000,"FALL","MACKEREL",21,39.2033333333333,7.2,20,0.342857142857143,0.952380952380952,0.18365785222345,0.510160700620696,7.2,20,0.342857142857143,0.952380952380952,0.18365785222345,0.510160700620696,7.2,20,0.342857142857143,0.952380952380952,0.18365785222345,0.510160700620696,7.2,20,0.342857142857143,0.952380952380952,0.18365785222345,0.510160700620696
2000,"FALL","POLLOCK",21,39.2033333333333,81.3,175,3.87142857142857,8.33333333333333,2.07380324802313,4.46390613043109,81.3,175,3.87142857142857,8.33333333333333,2.07380324802313,4.46390613043109,81.3,175,3.87142857142857,8.33333333333333,2.07380324802313,4.46390613043109,81.3,175,3.87142857142857,8.33333333333333,2.07380324802313,4.46390613043109
2000,"FALL","SAND LANCE",21,39.2033333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"SPRING","BUTTERFISH",15,28.5544666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"SPRING","HAKE",15,28.5544666666667,224.709,2709,14.9806,180.6,7.86948685202782,94.8713219414592,39.9198,461.142857142857,2.66132,30.7428571428571,1.39802295963037,16.1495874717624,224.709,2709,14.9806,180.6,7.86948685202782,94.8713219414593,39.9198,461.142857142857,2.66132,30.7428571428571,1.39802295963037,16.1495874717624
2001,"SPRING","HERRING",15,28.5544666666667,103.399,1006,6.89326666666667,67.0666666666667,3.62111473511441,35.2309154201211,89.9526,610.114285714286,5.99684,40.6742857142857,3.15021117536778,21.3666846884767,103.399,1006,6.89326666666667,67.0666666666667,3.62111473511441,35.2309154201211,89.9526,610.114285714286,5.99684,40.6742857142857,3.15021117536778,21.3666846884767
2001,"SPRING","MACKEREL",15,28.5544666666667,0.272,2,0.0181333333333333,0.133333333333333,0.0095256550638896,0.0700415813521294,0.272,2,0.0181333333333333,0.133333333333333,0.0095256550638896,0.0700415813521294,0.272,2,0.0181333333333333,0.133333333333333,0.0095256550638896,0.0700415813521294,0.272,2,0.0181333333333333,0.133333333333333,0.0095256550638896,0.0700415813521294
2001,"SPRING","POLLOCK",15,28.5544666666667,0.99,10,0.066,0.666666666666667,0.034670582769304,0.350207906760647,0.99,10,0.066,0.666666666666667,0.034670582769304,0.350207906760647,0.99,10,0.066,0.666666666666667,0.034670582769304,0.350207906760647,0.99,10,0.066,0.666666666666667,0.034670582769304,0.350207906760647
2001,"SPRING","SAND LANCE",15,28.5544666666667,0.289,16,0.0192666666666667,1.06666666666667,0.0101210085053827,0.560332650817035,0.289,16,0.0192666666666667,1.06666666666667,0.0101210085053827,0.560332650817035,0.289,16,0.0192666666666667,1.06666666666667,0.0101210085053827,0.560332650817035,0.289,16,0.0192666666666667,1.06666666666667,0.0101210085053827,0.560332650817035
2001,"FALL","BUTTERFISH",17,32.0802333333333,14.595,436,0.858529411764706,25.6470588235294,0.454953050008988,13.5909235905391,14.595,436,0.858529411764706,25.6470588235294,0.454953050008988,13.5909235905391,14.595,436,0.858529411764706,25.6470588235294,0.454953050008988,13.5909235905391,14.595,436,0.858529411764706,25.6470588235294,0.454953050008988,13.5909235905391
2001,"FALL","HAKE",17,32.0802333333333,329.151,1386,19.3618235294118,81.5294117647059,10.2602433274072,43.2041745332276,132.7246,281.857142857143,7.80732941176471,16.5798319327731,4.13727040638732,8.78600663307134,329.151,1386,19.3618235294118,81.5294117647059,10.2602433274072,43.2041745332276,132.7246,281.857142857143,7.80732941176471,16.5798319327731,4.13727040638732,8.78600663307134
2001,"FALL","HERRING",17,32.0802333333333,151.682,1127,8.92247058823529,66.2941176470588,4.72820750472513,35.1306671709578,144.1556,1079.45714285714,8.47974117647059,63.4974789915966,4.4935957448356,33.6486686876906,151.682,1127,8.92247058823529,66.2941176470588,4.72820750472513,35.1306671709578,144.1556,1079.45714285714,8.47974117647059,63.4974789915966,4.4935957448356,33.6486686876906
2001,"FALL","MACKEREL",17,32.0802333333333,7.31,34,0.43,2,0.227866173043214,1.05984266531727,7.31,34,0.43,2,0.227866173043214,1.05984266531727,7.31,34,0.43,2,0.227866173043214,1.05984266531727,7.31,34,0.43,2,0.227866173043214,1.05984266531727
2001,"FALL","POLLOCK",17,32.0802333333333,78.253,86,4.60311764705882,5.05882352941176,2.4392902379139,2.68077850639075,78.253,86,4.60311764705882,5.05882352941176,2.4392902379139,2.68077850639075,78.253,86,4.60311764705882,5.05882352941176,2.4392902379139,2.68077850639075,78.253,86,4.60311764705882,5.05882352941176,2.4392902379139,2.68077850639075
2001,"FALL","SAND LANCE",17,32.0802333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,"SPRING","BUTTERFISH",23,43.1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
