ObservationType,Year,Date,Month,WeekOfYear,DayOfYear,WatchID,IncludeForRegression,WatchDurationMMss,WatchDurationMM,NumberNestsObserved,EventTime,EventTimeTrans,Event,NestID,UniqueNestID,ReceivedBy,UniqueChickID,PreyItem,PreyFamily,PreySizeBillLengths,PreySizeMM,Observer,Notes,ExcludeWatchFromFeedingRateCalculation,HandlingTimeSS,TimeArrived,TimeDeparted,GPSTag,ProvidedBy,video; time stamp
blind,2021,6/29/2021,Jun,27,180,2021_012,,,,,9:05 AM,9:05:00,feeding,Northeast of R.04,2022.Northeast of R.04,,,herring,herring,1.5,,ECC,,,,,,,,
blind,2021,6/29/2021,Jun,27,180,2021_012,,,,,9:05 AM,9:05:00,feeding,D.54,2022.D.54,A,2022.D.54.A,herring,herring,2,,ECC,,,,,,,,
blind,2021,7/1/2021,Jul,27,182,2021_015,,,,,12:37 PM,12:37:00,feeding,NB.03,2022.NB.03,A,2022.NB.03.A,herring,herring,2,,OAS,,,,,,,,
blind,2021,7/1/2021,Jul,27,182,2021_015,,,,,12:40 PM,12:40:00,feeding,D.40,2022.D.40,A or B,,herring,herring,2,,OAS,,,,,,,,
blind,2021,7/1/2021,Jul,27,182,2021_015,,,,,12:47 PM,12:47:00,feeding,D.15,2022.D.15,A,2022.D.15.A,herring,herring,2,,OAS,,,,,,,,
blind,2021,7/3/2021,Jul,27,184,2021_017,,,,,11:43 AM,11:43:00,feeding,SB.04,2022.SB.04,A,2022.SB.04.A,herring,herring,1,,ECC,,,,,,,,
blind,2021,7/3/2021,Jul,27,184,2021_016,,,,,12:05 PM,12:05:00,feeding,D.44,2022.D.44,A,2022.D.44.A,herring,herring,2,,OAS,,,,,,,,
blind,2021,7/3/2021,Jul,27,184,2021_017,,,,,12:05 PM,12:05:00,feeding,SB.04,2022.SB.04,A,2022.SB.04.A,herring,herring,1.5,,ECC,,,,,,,,
blind,2021,7/3/2021,Jul,27,184,2021_017,,,,,12:16 PM,12:16:00,feeding,SB.05,2022.SB.05,A,2022.SB.05.A,herring,herring,1.5,,ECC,,,,,,,,
blind,2021,7/3/2021,Jul,27,184,2021_016,,,,,12:50 PM,12:50:00,feeding,R.36,2022.R.36,A,2022.R.36.A,herring,herring,1,,OAS,,,,,,,,
blind,2021,7/3/2021,Jul,27,184,2021_016,,,,,1:04 PM,13:04:00,feeding,D.44,2022.D.44,A,2022.D.44.A,herring,herring,2,,OAS,,,,,,,,
blind,2021,7/3/2021,Jul,27,184,2021_017,,,,,1:07 PM,13:07:00,feeding,SB.05,2022.SB.05,A,2022.SB.05.A,herring,herring,3,,ECC,,,,,,,,
blind,2021,7/3/2021,Jul,27,184,2021_017,,,,,1:10 PM,13:10:00,feeding,SB.06,2022.SB.06,A,2022.SB.06.A,herring,herring,2.5,,ECC,,,,,,,,
blind,2021,7/3/2021,Jul,27,184,2021_017,,,,,1:28 PM,13:28:00,Failed feeding,,,,,herring,herring,1.5,,ECC,,X,,,,,,
blind,2021,7/3/2021,Jul,27,184,2021_018,,,,,3:03 PM,15:03:00,feeding,D.25,2022.D.25,A,2022.D.25.A,herring,herring,2,,OAS,,,,,,,,
blind,2021,7/3/2021,Jul,27,184,2021_018,,,,,4:25 PM,16:25:00,feeding,D.27,2022.D.27,A or B,,herring,herring,?,,OAS,,,,,,,,
blind,2021,7/5/2021,Jul,28,186,2021_019,,,,,2:51 PM,14:51:00,feeding,SB.03,2022.SB.03,A,2022.SB.03.A,herring,herring,2,,OAS,,,,,,,,
blind,2021,7/6/2021,Jul,28,187,2021_021,,,,,4:57 PM,16:57:00,feeding,D.40,2022.D.40,A,2022.D.40.A,herring,herring,2,,OAS,,,,,,,,
blind,2021,7/7/2021,Jul,28,188,2021_023,,,,,2:59 PM,14:59:00,feeding,SB.04,2022.SB.04,,,herring,herring,3.5,,GVC,,,,,,,,
blind,2021,7/8/2021,Jul,28,189,2021_027,,,,,7:38 AM,7:38:00,feeding,D.13,2022.D.13,A,2022.D.13.A,herring,herring,1.5,,ECC,,,,,,,,
blind,2021,7/8/2021,Jul,28,189,2021_028,,,,,4:02 PM,16:02:00,feeding,SB.04,2022.SB.04,,,herring,herring,1.5,,GVC,,,,,,,,
blind,2021,7/8/2021,Jul,28,189,2021_026,,,,,4:53 PM,16:53:00,Feeding,NB.02,2022.NB.02,A,2022.NB.02.A,herring,herring,2,,ECC,,,,,,,,
blind,2021,7/8/2021,Jul,28,189,2021_028,,,,,4:59 PM,16:59:00,feeding,SB.04,2022.SB.04,,,herring,herring,2,,GVC,,,,,,,,
blind,2021,7/10/2021,Jul,28,191,2021_033,,,,,8:39 AM,8:39:00,feeding,D.07.2,2022.D.07.2,A,2022.D.07.2.A,herring,herring,2,,OAS,,,,,,,,
blind,2021,7/10/2021,Jul,28,191,2021_033,,,,,8:41 AM,8:41:00,feeding,D.25,2022.D.25,A,2022.D.25.A,herring,herring,2,,OAS,,,,,,,,
blind,2021,7/10/2021,Jul,28,191,2021_032,,,,,8:57 AM,8:57:00,feeding,SB.05,2022.SB.05,,,herring,herring,2,,GVC,,,,,,,,
blind,2021,7/11/2021,Jul,29,192,2021_034,,,,,9:34 AM,9:34:00,feeding,SB.03,2022.SB.03,A,2022.SB.03.A,herring,herring,1.5,,GBS,,x,,,,,,
blind,2021,7/11/2021,Jul,29,192,2021_035,,,,,2:35 PM,14:35:00,feeding,D.75,2022.D.75,,,herring,herring,1.5,,GVC,,,,,,,,
blind,2021,7/17/2021,Jul,29,198,2021_038,,,,,10:16 AM,10:16:00,feeding,SB.06,2022.SB.06,A,2022.SB.06.A,herring,herring,1.5,,GBS,,,,,,,,
blind,2021,7/17/2021,Jul,29,198,2021_038,,,,,10:35 AM,10:35:00,failed feeding,D.04,2022.D.04,A,2022.D.04.A,herring,herring,1.5,,GBS,,,,,,,,
blind,2021,7/20/2021,Jul,30,201,2021_041,,,,,1:29 PM,13:29:00,feeding,D.28,2022.D.28,A,2022.D.28.A,herring,herring,2,,ECC,,,,,,,,
blind,2022,6/23/2022,Jun,26,174,2022_004,,,,,3:39 PM,15:39:00,feeding,SB.05,2022.SB.05,A or B,2022.SB.05.A or B,herring,herring,2.5,,TMR,,,,,,,,
blind,2022,6/23/2022,Jun,26,174,2022_004,,,,,4:01 PM,16:01:00,feeding,SB.02,2022.SB.02,B,2022.SB.02.B,herring,herring,1.5,,TMR,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_007,,,,,2:20 PM,14:20:00,feeding,SB.04,2022.SB.04,B,2022.SB.04.B,herring,herring,2,,TMR,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_007,,,,,2:54 PM,14:54:00,feeding,SB.04,2022.SB.04,B,2022.SB.04.B,herring,herring,2,,TMR,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_007,,,,,3:05 PM,15:05:00,feeding,New Nest,2022.New Nest,A or B,2022.New Nest.A or B,herring,herring,2,,TMR,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_007,,,,,3:05 PM,15:05:00,feeding,D.44,2022.D.44,A,2022.D.44.A,herring,herring,1.5,,TMR,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_008,,,,,3:12 PM,15:12:00,feeding,D.07,2022.D.07,A,2022.D.07.A,herring,herring,2,,OAS,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_007,,,,,3:15 PM,15:15:00,feeding,SB.01,2022.SB.01,B,2022.SB.01.B,herring,herring,2,,TMR,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_008,,,,,3:16 PM,15:16:00,feeding,D.20,2022.D.20,B,2022.D.20.B,herring,herring,?,,OAS,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_007,,,,,3:23 PM,15:23:00,feeding,SB.02,2022.SB.02,A,2022.SB.02.A,herring,herring,1.5,,TMR,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_007,,,,,3:31 PM,15:31:00,feeding,New Nest,2022.New Nest,A or B,2022.New Nest.A or B,herring,herring,1.5,,TMR,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_007,,,,,3:34 PM,15:34:00,feeding,SB.02,2022.SB.02,A,2022.SB.02.A,herring,herring,1,,TMR,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_007,,,,,3:41 PM,15:41:00,feeding,SB.06,2022.SB.06,A,2022.SB.06.A,herring,herring,2,,TMR,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_007,,,,,3:43 PM,15:43:00,feeding,SB.01,2022.SB.01,A,2022.SB.01.A,herring,herring,2,,TMR,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_008,,,,,3:45 PM,15:45:00,stolen from,D.09,2022.D.09,A or B,2022.D.09.A or B,herring,herring,2,,OAS,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_007,,,,,3:50 PM,15:50:00,feeding,D.45,2022.D.45,A or B,2022.D.45.A or B,herring,herring,2,,TMR,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_007,,,,,3:54 PM,15:54:00,feeding,SB.04,2022.SB.04,A or B,2022.SB.04.A or B,herring,herring,2,,TMR,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_008,,,,,14:06:00 PM,14:06:00 PM,feeding,D.09,2022.D.09,B,2022.D.09.B,herring,herring,?,,OAS,,,,,,,,
blind,2022,6/29/2022,Jun,27,180,2022_008,,,,,14:57:00 PM,14:57:00 PM,feeding,D.10,2022.D.10,A,2022.D.10.A,herring,herring,2,,OAS,,,,,,,,
blind,2022,6/30/2022,Jun,27,181,2022_009,,,,,7:41 AM,7:41:00,feeding,D.17,2022.D.17,A,2022.D.17.A,herring,herring,2,,OAS,,,,,,,,
blind,2022,6/30/2022,Jun,27,181,2022_009,,,,,7:42 AM,7:42:00,feeding,D.06,2022.D.06,A or B or C,2022.D.06.A or B or C,herring,herring,2,,OAS,,,,,,,,
blind,2022,6/30/2022,Jun,27,181,2022_009,,,,,8:07 AM,8:07:00,feeding,D.25,2022.D.25,A or B,2022.D.25.A or B,herring,herring,1.5,,OAS,,,,,,,,
blind,2022,6/30/2022,Jun,27,181,2022_009,,,,,8:40 AM,8:40:00,feeding,D.13,2022.D.13,A,2022.D.13.A,herring,herring,2,,OAS,,,,,,,,
blind,2022,6/30/2022,Jun,27,181,2022_009,,,,,8:54 AM,8:54:00,feeding,D.25,2022.D.25,A,2022.D.25.A,herring,herring,2,,OAS,,,,,,,,
blind,2022,7/1/2022,Jul,27,182,2022_010,,,,,1:19 PM,13:19:00,feeding,D.34,2022.D.34,A,2022.D.34.A,herring,herring,1.5,,TMR/GLG,,,,,,,,
blind,2022,7/1/2022,Jul,27,182,2022_010,,,,,1:19 PM,13:19:00,feeding,D.02,2022.D.02,A,2022.D.02.A,herring,herring,1.5,,TMR/GLG,,,,,,,,
blind,2022,7/1/2022,Jul,27,182,2022_010,,,,,2:14 PM,14:14:00,feeding,D.02,2022.D.02,A,2022.D.02.A,herring,herring,2,,TMR/GLG,,,,,,,,
blind,2022,7/1/2022,Jul,27,182,2022_010,,,,,2:19 PM,14:19:00,feeding,D.03,2022.D.03,A,2022.D.03.A,herring,herring,2.5,,TMR/GLG,,,,,,,,
blind,2022,7/1/2022,Jul,27,182,2022_011,,,,,5:23 PM,17:23:00,feeding,D.19,2022.D.19,B,2022.D.19.B,herring,herring,1.5,,GVC,,,,,,,,
blind,2022,7/1/2022,Jul,27,182,2022_011,,,,,5:29 PM,17:29:00,feeding,D.19,2022.D.19,B,2022.D.19.B,herring,herring,2,,GVC,,,,,,,,
blind,2022,7/1/2022,Jul,27,182,2022_012,,,,,5:58 PM,17:58:00,feeding,D.46 neighbor,2022.D.46 neighbor,A,2022.D.46 neighbor.A,herring,herring,2.5,,GLG,,,,,,,,
blind,2022,7/1/2022,Jul,27,182,2022_011,,,,,6:23 PM,18:23:00,feeding,D.19,2022.D.19,A,2022.D.19.A,herring,herring,1.5,,GVC,,,,,,,,
blind,2022,7/1/2022,Jul,27,182,2022_011,,,,,6:26 PM,18:26:00,feeding,D.19,2022.D.19,B,2022.D.19.B,herring,herring,2.5,,GVC,,,,,,,,
blind,2022,7/2/2022,Jul,27,183,2022_014,,,,,6:55 PM,18:55:00,feeding,D.03,2022.D.03,A,2022.D.03.A,herring,herring,1.5,,TMR,,,,,,,,
blind,2022,7/2/2022,Jul,27,183,2022_014,,,,,7:03 PM,19:03:00,feeding,D.02,2022.D.02,A,2022.D.02.A,herring,herring,2,,TMR,,,,,,,,
blind,2022,7/3/2022,Jul,28,184,2022_016,,,,,8:28 AM,8:28:00,feeding,D.21 neighbor,2022.D.21 neighbor,A,2022.D.21 neighbor.A,herring,herring,1.5,,TMR,,,,,,,,
blind,2022,7/3/2022,Jul,28,184,2022_016,,,,,8:38 AM,8:38:00,feeding,D.07,2022.D.07,A or B,2022.D.07.A or B,herring,herring,2.5,,TMR,,,,,,,,
blind,2022,7/3/2022,Jul,28,184,2022_015,,,,,8:50 AM,8:50:00,feeding,D.04 neighbor,2022.D.04 neighbor,?,2022.D.04 neighbor.?,herring,herring,3,,GLG,,,,,,,,
blind,2022,7/3/2022,Jul,28,184,2022_015,,,,,8:52 AM,8:52:00,feeding,SB.04,2022.SB.04,A or B,2022.SB.04.A or B,herring,herring,3.5,,GLG,,,,,,,,
blind,2022,7/3/2022,Jul,28,184,2022_015,,,,,8:52 AM,8:52:00,feeding,D.04 neighbor,2022.D.04 neighbor,A or B,2022.D.04 neighbor.A or B,herring,herring,3,,GLG,,,,,,,,
blind,2022,7/3/2022,Jul,28,184,2022_016,,,,,9:21 AM,9:21:00,feeding,panel,2022.panel,A,2022.panel.A,herring,herring,2,,TMR,,,,,,,,
blind,2022,7/3/2022,Jul,28,184,2022_016,,,,,9:39 AM,9:39:00,feeding,D.20,2022.D.20,D96,2022.D.20.D96,herring,herring,2,,TMR,,,,,,,,
blind,2022,7/3/2022,Jul,28,184,2022_015,,,,,9:42 AM,9:42:00,feeding,New Nest,2022.New Nest,A or B,2022.New Nest.A or B,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/3/2022,Jul,28,184,2022_016,,,,,9:44 AM,9:44:00,feeding,D.21 neighbor,2022.D.21 neighbor,A,2022.D.21 neighbor.A,herring,herring,1.5,,TMR,,,,,,,,
blind,2022,7/3/2022,Jul,28,184,2022_016,,,,,9:44 AM,9:44:00,feeding,D.09,2022.D.09,A,2022.D.09.A,herring,herring,1.5,,TMR,,,,,,,,
blind,2022,7/3/2022,Jul,28,184,2022_016,,,,,9:54 AM,9:54:00,feeding,D.07,2022.D.07,D95,2022.D.07.D95,herring,herring,4.5,,TMR,,,,,,,,
blind,2022,7/3/2022,Jul,28,184,2022_016,,,,,9:57 AM,9:57:00,feeding,D.19,2022.D.19,D86,2022.D.19.D86,herring,herring,1.5,,TMR,,,,,,,,
blind,2022,7/4/2022,Jul,28,185,2022_019,,,,,8:06 AM,8:06:00,feeding,D.100,2022.D.100,A or B,2022.D.100.A or B,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/4/2022,Jul,28,185,2022_017,,,,,8:25 AM,8:25:00,feeding,NB.03,2022.NB.03,A or B,2022.NB.03.A or B,herring,herring,2,,GVC,,,,,,,,
blind,2022,7/4/2022,Jul,28,185,2022_017,,,,,8:44 AM,8:44:00,feeding,D.14,2022.D.14,A or B,2022.D.14.A or B,herring,herring,1.5,,GVC,,,,,,,,
blind,2022,7/4/2022,Jul,28,185,2022_017,,,,,9:20 AM,9:20:00,failed feeding,D.15,2022.D.15,A or B,2022.D.15.A or B,herring,herring,3.5,,GVC,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_022,,,,,7:58 AM,7:58:00,feeding,D.47 neighbor,2022.D.47 neighbor,?,2022.D.47 neighbor.?,herring,herring,3,,GLG,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_020,,,,,7:59 AM,7:59:00,feeding,SB.02,2022.SB.02,,2022.SB.02.,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_021,,,,,8:00 AM,8:00:00,feeding,NB.03,2022.NB.03,A,2022.NB.03.A,herring,herring,1.5,,TMR,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_020,,,,,8:02 AM,8:02:00,feeding,SB.02,2022.SB.02,,2022.SB.02.,herring,herring,3,,GLG,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_020,,,,,8:03 AM,8:03:00,feeding,SB.05,2022.SB.05,A,2022.SB.05.A,herring,herring,1.5,,GLG,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_022,,,,,8:03 AM,8:03:00,feeding,SB.05,2022.SB.05,A,2022.SB.05.A,herring,herring,1.5,,GLG,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_020,,,,,8:15 AM,8:15:00,feeding,D.04 neighbor,2022.D.04 neighbor,,2022.D.04 neighbor.,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_022,,,,,8:15 AM,8:15:00,feeding,D.04 neighbor,2022.D.04 neighbor,?,2022.D.04 neighbor.?,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_020,,,,,8:27 AM,8:27:00,feeding,D.47,2022.D.47,,2022.D.47.,herring,herring,1.5,,GLG,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_022,,,,,8:27 AM,8:27:00,feeding,D.47?,2022.D.47?,?,2022.D.47?.?,herring,herring,1.5,,GLG,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_020,,,,,8:33 AM,8:33:00,feeding,SB.01,2022.SB.01,A,2022.SB.01.A,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_022,,,,,8:33 AM,8:33:00,feeding,SB.01,2022.SB.01,A,2022.SB.01.A,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_020,,,,,8:50 AM,8:50:00,feeding,D.100,2022.D.100,A or B,2022.D.100.A or B,herring,herring,3,,GLG,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_022,,,,,8:50 AM,8:50:00,feeding,D.47 neighbor,2022.D.47 neighbor,A or B,2022.D.47 neighbor.A or B,herring,herring,3,,GLG,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_021,,,,,8:53 AM,8:53:00,feeding,NB.02,2022.NB.02,A or B,2022.NB.02.A or B,herring,herring,2,,TMR,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_021,,,,,9:12 AM,9:12:00,feeding,D.26,2022.D.26,A,2022.D.26.A,herring,herring,1.5,,TMR,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_021,,,,,9:35 AM,9:35:00,feeding,D.12,2022.D.12,A,2022.D.12.A,herring,herring,2,,TMR,,,,,,,,
blind,2022,7/5/2022,Jul,28,186,2022_021,,,,,9:37 AM,9:37:00,feeding,NB.03,2022.NB.03,A or B,2022.NB.03.A or B,herring,herring,3.5,,TMR,,,,,,,,
blind,2022,7/6/2022,Jul,28,187,2022_026,,,,,8:18 AM,8:18:00,feeding,D.23?,2022.D.23?,?,2022.D.23?.?,herring,herring,2,,OAS,,,,,,,,
blind,2022,7/6/2022,Jul,28,187,2022_026,,,,,8:21 AM,8:21:00,stolen from,D.19,2022.D.19,C,2022.D.19.C,herring,herring,2,,OAS,,,,,,,,
blind,2022,7/6/2022,Jul,28,187,2022_026,,,,,8:26 AM,8:26:00,feeding,D.19,2022.D.19,B,2022.D.19.B,herring,herring,1.5,,OAS,,,,,,,,
blind,2022,7/6/2022,Jul,28,187,2022_025,,,,,8:46 AM,8:46:00,feeding,SB.06,2022.SB.06,A or B,2022.SB.06.A or B,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/6/2022,Jul,28,187,2022_025,,,,,9:01 AM,9:01:00,feeding,D.45,2022.D.45,A,2022.D.45.A,herring,herring,3,,GLG,,,,,,,,
blind,2022,7/6/2022,Jul,28,187,2022_027,,,,,9:22 AM,9:22:00,feeding,D.02,2022.D.02,A,2022.D.02.A,herring,herring,4,,ECC,,,,,,,,
blind,2022,7/6/2022,Jul,28,187,2022_025,,,,,9:37 AM,9:37:00,feeding,D.100,2022.D.100,,2022.D.100.,herring,herring,3,,GLG,,,,,,,,
blind,2022,7/6/2022,Jul,28,187,2022_027,,,,,10:01 AM,10:01:00,stolen from,D.34,2022.D.34,,2022.D.34.,herring,herring,3,,ECC,,,,,,,,
blind,2022,7/6/2022,Jul,28,187,2022_027,,,,,10:01 AM,10:01:00,stolen by,D.35,2022.D.35,DA3,2022.D.35.DA3,herring,herring,3,,ECC,,,,,,,,
blind,2022,7/6/2022,Jul,28,187,2022_025,,,,,10:02 AM,10:02:00,feeding,D.44,2022.D.44,,2022.D.44.,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/7/2022,Jul,28,188,2022_029,,,,,7:41 AM,7:41:00,feeding,D.35,2022.D.35,A,2022.D.35.A,herring,herring,2,,ECC,,,,,,,,
blind,2022,7/7/2022,Jul,28,188,2022_029,,,,,7:53 AM,7:53:00,feeding,D.29,2022.D.29,A,2022.D.29.A,herring,herring,4,,ECC,,,,,,,,
blind,2022,7/7/2022,Jul,28,188,2022_029,,,,,8:12 AM,8:12:00,adult self feeding,D.03,2022.D.03,Adult,2022.D.03.Adult,herring,herring,?,,ECC,,,,,,,,
blind,2022,7/7/2022,Jul,28,188,2022_028,,,,,9:38 AM,9:38:00,feeding,D.100,2022.D.100,A or B,2022.D.100.A or B,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/7/2022,Jul,28,188,2022_028,,,,,10:19 AM,10:19:00,feeding,D.100,2022.D.100,,2022.D.100.,herring,herring,2.5,,GLG,,,,,,,,
blind,2022,7/7/2022,Jul,28,188,2022_028,,,,,10:30 AM,10:30:00,feeding,SB.04,2022.SB.04,,2022.SB.04.,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/7/2022,Jul,28,188,,,,,,1:23 PM,13:23:00,feeding,D.01,2022.D.01,A or B,2022.D.01.A or B,herring,herring,2,,ECC,,yes,,,,,,
blind,2022,7/8/2022,Jul,28,189,2022_030,,,,,9:48 AM,9:48:00,feeding,D.100,2022.D.100,A or B,2022.D.100.A or B,herring,herring,2.5,,OAS,,,,,,,,
blind,2022,7/8/2022,Jul,28,189,2022_030,,,,,10:20 AM,10:20:00,feeding,D.100,2022.D.100,A or B,2022.D.100.A or B,herring,herring,2,,OAS,,,,,,,,
blind,2022,7/8/2022,Jul,28,189,2022_030,,,,,10:26 AM,10:26:00,feeding,SB.07,2022.SB.07,A,2022.SB.07.A,herring,herring,1.5,,OAS,,,,,,,,
blind,2022,7/8/2022,Jul,28,189,2022_030,,,,,10:30 AM,10:30:00,feeding,SB.04,2022.SB.04,A,2022.SB.04.A,herring,herring,2,,OAS,,,,,,,,
blind,2022,7/8/2022,Jul,28,189,2022_030,,,,,10:40 AM,10:40:00,feeding,D.100,2022.D.100,A or B,2022.D.100.A or B,herring,herring,2,,OAS,,,,,,,,
blind,2022,7/8/2022,Jul,28,189,2022_030,,,,,11:21 AM,11:21:00,feeding,D.45.2,2022.D.45.2,A,2022.D.45.2.A,herring,herring,2,,OAS,,,,,,,,
blind,2022,7/9/2022,Jul,28,190,2022_032,,,,,2:38 PM,14:38:00,feeding,SB.05,2022.SB.05,A,2022.SB.05.A,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/9/2022,Jul,28,190,2022_032,,,,,2:50 PM,14:50:00,feeding,D.04 neighbor,2022.D.04 neighbor,,2022.D.04 neighbor.,herring,herring,1.5,,GLG,,,,,,,,
blind,2022,7/9/2022,Jul,28,190,2022_032,,,,,2:54 PM,14:54:00,feeding,SB.06,2022.SB.06,A,2022.SB.06.A,herring,herring,2.5,,GLG,,,,,,,,
blind,2022,7/9/2022,Jul,28,190,2022_032,,,,,3:00 PM,15:00:00,feeding,D.100,2022.D.100,Banded,2022.D.100.Banded,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/9/2022,Jul,28,190,2022_031,,,,,3:09 PM,15:09:00,feeding,NB.07,2022.NB.07,B,2022.NB.07.B,herring,herring,2.5,,AEC,,,,,,,,
blind,2022,7/9/2022,Jul,28,190,2022_032,,,,,3:13 PM,15:13:00,feeding,SB.03,2022.SB.03,A,2022.SB.03.A,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/9/2022,Jul,28,190,2022_032,,,,,3:17 PM,15:17:00,feeding,D.46 neighbor,2022.D.46 neighbor,?,2022.D.46 neighbor.?,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/9/2022,Jul,28,190,2022_032,,,,,3:20 PM,15:20:00,feeding,SB.04,2022.SB.04,A,2022.SB.04.A,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/9/2022,Jul,28,190,2022_031,,,,,3:42 PM,15:42:00,feeding,D.25,2022.D.25,?,2022.D.25.?,herring,herring,2,,AEC,,,,,,,,
blind,2022,7/9/2022,Jul,28,190,2022_031,,,,,3:56 PM,15:56:00,feeding,NB.07,2022.NB.07,?,2022.NB.07.?,herring,herring,2,,AEC,,,,,,,,
blind,2022,7/9/2022,Jul,28,190,2022_031,,,,,4:15 PM,16:15:00,feeding,NB.07,2022.NB.07,?,2022.NB.07.?,herring,herring,2.5,,AEC,,,,,,,,
blind,2022,7/9/2022,Jul,28,190,2022_031,,,,,4:17 PM,16:17:00,adult feeding,D.18,2022.D.18,GPS Adult,2022.D.18.GPS Adult,herring,herring,2,,AEC,,,,,,,,
blind,2022,7/11/2022,Jul,29,192,2022_033,,,,,3:02 PM,15:02:00,feeding,SB.06,2022.SB.06,A,2022.SB.06.A,herring,herring,3,,TMR,,,,,,,,
blind,2022,7/11/2022,Jul,29,192,2022_033,,,,,3:07 PM,15:07:00,feeding,D.46,2022.D.46,A or B,2022.D.46.A or B,herring,herring,2,,TMR,,,,,,,,
blind,2022,7/11/2022,Jul,29,192,2022_033,,,,,3:26 PM,15:26:00,feeding,SB.07,2022.SB.07,A or B,2022.SB.07.A or B,herring,herring,1.5,,TMR,,,,,,,,
blind,2022,7/11/2022,Jul,29,192,2022_034,,,,,3:27 PM,15:27:00,feeding,D.01,2022.D.01,A or B,2022.D.01.A or B,herring,herring,1.5,,GLG,,,,,,,,
blind,2022,7/11/2022,Jul,29,192,2022_033,,,,,3:35 PM,15:35:00,feeding,SB.01,2022.SB.01,B?,2022.SB.01.B?,herring,herring,2,,TMR,,,,,,,,
blind,2022,7/11/2022,Jul,29,192,2022_034,,,,,3:54 PM,15:54:00,feeding,NB.07,2022.NB.07,A or B,2022.NB.07.A or B,herring,herring,1.5,,GLG,,,,,,,,
blind,2022,7/11/2022,Jul,29,192,2022_034,,,,,4:01 PM,16:01:00,feeding,D.12,2022.D.12,A or B,2022.D.12.A or B,herring,herring,1.5,,GLG,,,,,,,,
blind,2022,7/11/2022,Jul,29,192,2022_034,,,,,4:13 PM,16:13:00,feeding,D.25,2022.D.25,A,2022.D.25.A,herring,herring,2,,GLG,,,,,,,,
blind,2022,7/11/2022,Jul,29,192,2022_033,,,,,4:28 PM,16:28:00,feeding,SB.06,2022.SB.06,A,2022.SB.06.A,herring,herring,1.5,,TMR,,,,,,,,
blind,2022,7/12/2022,Jul,29,193,2022_036,,,,,4:38 PM,16:38:00,feeding,SB.01,2022.SB.01,A,2022.SB.01.A,herring,herring,2,,OAS,,,,,,,,
blind,2022,7/12/2022,Jul,29,193,2022_035,,,,,4:42 PM,16:42:00,feeding,D.09,2022.D.09,A,2022.D.09.A,herring,herring,1.5,,GVC,,,,,,,,
