SampleID,Month,Day,Year,StationID,Temp,Salinity,SubstrateName,StationName,Area,DescriptionofArea
2010009,6,4,2010,25,13.7,30.1,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010010,6,4,2010,29,18.1,29.5,SAND,Odiorne Beach (BS),LH,Little Harbor
2010010,6,4,2010,29,18.1,29.5,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010010,6,4,2010,29,18.1,29.5,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010010,6,4,2010,29,18.1,29.5,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010011,6,4,2010,33,18.8,29.4,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010011,6,4,2010,33,18.8,29.4,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010011,6,4,2010,33,18.8,29.4,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010011,6,4,2010,33,18.8,29.4,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010011,6,4,2010,33,18.8,29.4,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010011,6,4,2010,33,18.8,29.4,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010012,6,4,2010,23,18.8,28.6,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010012,6,4,2010,23,18.8,28.6,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010012,6,4,2010,23,18.8,28.6,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010012,6,4,2010,23,18.8,28.6,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010012,6,4,2010,23,18.8,28.6,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010012,6,4,2010,23,18.8,28.6,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010013,6,4,2010,5,13.1,27.6,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010013,6,4,2010,5,13.1,27.6,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010013,6,4,2010,5,13.1,27.6,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010013,6,4,2010,5,13.1,27.6,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010013,6,4,2010,5,13.1,27.6,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010013,6,4,2010,5,13.1,27.6,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010014,6,7,2010,9,16.4,28.2,SAND,Odiorne Beach (BS),LH,Little Harbor
2010014,6,7,2010,9,16.4,28.2,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010014,6,7,2010,9,16.4,28.2,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010014,6,7,2010,9,16.4,28.2,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010016,7,2,2010,5,15.4,30.1,SAND,Odiorne Beach (BS),LH,Little Harbor
2010016,7,2,2010,5,15.4,30.1,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010016,7,2,2010,5,15.4,30.1,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010016,7,2,2010,5,15.4,30.1,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010017,7,2,2010,9,16.9,30.1,SAND,Odiorne Beach (BS),LH,Little Harbor
2010017,7,2,2010,9,16.9,30.1,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010017,7,2,2010,9,16.9,30.1,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010017,7,2,2010,9,16.9,30.1,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010018,7,2,2010,7,16.1,30.2,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010018,7,2,2010,7,16.1,30.2,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010018,7,2,2010,7,16.1,30.2,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010018,7,2,2010,7,16.1,30.2,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010018,7,2,2010,7,16.1,30.2,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010018,7,2,2010,7,16.1,30.2,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010019,7,6,2010,35,,,MUD/GRAVEL,Schiller Plant (BS),RI,Piscataqua River
2010021,7,6,2010,39,,,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010021,7,6,2010,39,,,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010021,7,6,2010,39,,,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010021,7,6,2010,39,,,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010021,7,6,2010,39,,,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010021,7,6,2010,39,,,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010022,7,7,2010,25,21.5,27.8,SAND,Odiorne Beach (BS),LH,Little Harbor
2010022,7,7,2010,25,21.5,27.8,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010022,7,7,2010,25,21.5,27.8,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010022,7,7,2010,25,21.5,27.8,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010023,7,7,2010,29,24.4,30.4,SAND,Odiorne Beach (BS),LH,Little Harbor
2010023,7,7,2010,29,24.4,30.4,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010023,7,7,2010,29,24.4,30.4,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010023,7,7,2010,29,24.4,30.4,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010024,7,7,2010,33,25.4,30.1,SAND,Odiorne Beach (BS),LH,Little Harbor
2010024,7,7,2010,33,25.4,30.1,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010024,7,7,2010,33,25.4,30.1,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010024,7,7,2010,33,25.4,30.1,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010025,7,7,2010,23,23.3,30.1,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010025,7,7,2010,23,23.3,30.1,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010025,7,7,2010,23,23.3,30.1,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010025,7,7,2010,23,23.3,30.1,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010025,7,7,2010,23,23.3,30.1,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010025,7,7,2010,23,23.3,30.1,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010026,7,15,2010,54,20.5,26.3,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010026,7,15,2010,54,20.5,26.3,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010026,7,15,2010,54,20.5,26.3,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010026,7,15,2010,54,20.5,26.3,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010026,7,15,2010,54,20.5,26.3,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010026,7,15,2010,54,20.5,26.3,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010027,7,15,2010,72,20.6,28.5,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010027,7,15,2010,72,20.6,28.5,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010027,7,15,2010,72,20.6,28.5,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010027,7,15,2010,72,20.6,28.5,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010027,7,15,2010,72,20.6,28.5,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010027,7,15,2010,72,20.6,28.5,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010028,7,15,2010,147,23.6,22.4,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2010028,7,15,2010,147,23.6,22.4,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2010029,7,15,2010,107,25.5,15.2,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2010029,7,15,2010,107,25.5,15.2,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2010030,7,15,2010,93,26.3,27.5,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2010030,7,15,2010,93,26.3,27.5,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2010031,8,3,2010,35,20.1,29.2,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2010031,8,3,2010,35,20.1,29.2,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2010033,8,3,2010,39,25.1,19.6,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010033,8,3,2010,39,25.1,19.6,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010033,8,3,2010,39,25.1,19.6,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010033,8,3,2010,39,25.1,19.6,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010033,8,3,2010,39,25.1,19.6,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010033,8,3,2010,39,25.1,19.6,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010034,8,4,2010,5,18.8,30.8,SAND,Odiorne Beach (BS),LH,Little Harbor
2010034,8,4,2010,5,18.8,30.8,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010034,8,4,2010,5,18.8,30.8,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010034,8,4,2010,5,18.8,30.8,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010035,8,4,2010,9,18.7,27.8,SAND,Odiorne Beach (BS),LH,Little Harbor
2010035,8,4,2010,9,18.7,27.8,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010035,8,4,2010,9,18.7,27.8,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010035,8,4,2010,9,18.7,27.8,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010036,8,4,2010,7,18.7,30.6,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010036,8,4,2010,7,18.7,30.6,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010036,8,4,2010,7,18.7,30.6,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010036,8,4,2010,7,18.7,30.6,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010036,8,4,2010,7,18.7,30.6,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010036,8,4,2010,7,18.7,30.6,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010037,8,5,2010,25,15.4,30.7,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010037,8,5,2010,25,15.4,30.7,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010037,8,5,2010,25,15.4,30.7,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010037,8,5,2010,25,15.4,30.7,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010037,8,5,2010,25,15.4,30.7,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010037,8,5,2010,25,15.4,30.7,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010038,8,5,2010,29,18.4,21.1,SAND,Odiorne Beach (BS),LH,Little Harbor
2010038,8,5,2010,29,18.4,21.1,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010038,8,5,2010,29,18.4,21.1,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010038,8,5,2010,29,18.4,21.1,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010039,8,5,2010,33,19.3,30.9,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010039,8,5,2010,33,19.3,30.9,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010039,8,5,2010,33,19.3,30.9,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010039,8,5,2010,33,19.3,30.9,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010039,8,5,2010,33,19.3,30.9,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010039,8,5,2010,33,19.3,30.9,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010040,8,5,2010,23,18.5,30.2,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2010040,8,5,2010,23,18.5,30.2,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2010041,8,13,2010,93,22.7,28.7,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2010041,8,13,2010,93,22.7,28.7,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2010042,8,13,2010,54,19.8,27.7,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010042,8,13,2010,54,19.8,27.7,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010042,8,13,2010,54,19.8,27.7,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010042,8,13,2010,54,19.8,27.7,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010042,8,13,2010,54,19.8,27.7,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010042,8,13,2010,54,19.8,27.7,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010043,8,13,2010,72,20.2,29.7,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010043,8,13,2010,72,20.2,29.7,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010043,8,13,2010,72,20.2,29.7,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010043,8,13,2010,72,20.2,29.7,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010043,8,13,2010,72,20.2,29.7,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010043,8,13,2010,72,20.2,29.7,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010044,8,13,2010,147,22.3,28.7,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2010044,8,13,2010,147,22.3,28.7,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2010045,8,16,2010,107,23.3,26.1,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2010045,8,16,2010,107,23.3,26.1,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2010046,9,1,2010,93,25.7,27,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2010046,9,1,2010,93,25.7,27,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2010047,9,1,2010,54,22.2,28.2,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010047,9,1,2010,54,22.2,28.2,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010047,9,1,2010,54,22.2,28.2,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010047,9,1,2010,54,22.2,28.2,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010047,9,1,2010,54,22.2,28.2,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010047,9,1,2010,54,22.2,28.2,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010048,9,1,2010,72,22.7,27.4,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010048,9,1,2010,72,22.7,27.4,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010048,9,1,2010,72,22.7,27.4,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010048,9,1,2010,72,22.7,27.4,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010048,9,1,2010,72,22.7,27.4,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010048,9,1,2010,72,22.7,27.4,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010049,9,1,2010,147,25.1,27.1,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2010049,9,1,2010,147,25.1,27.1,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2010050,9,1,2010,107,26.7,23.8,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2010050,9,1,2010,107,26.7,23.8,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2010051,9,2,2010,35,21.7,28.9,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2010051,9,2,2010,35,21.7,28.9,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2010052,9,2,2010,30,24.2,29.2,MUD/GRAVEL,Schiller Plant (BS),RI,Piscataqua River
2010053,9,2,2010,39,26.1,17.9,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2010053,9,2,2010,39,26.1,17.9,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2010054,9,15,2010,5,15,31.2,SAND,Odiorne Beach (BS),LH,Little Harbor
2010054,9,15,2010,5,15,31.2,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010054,9,15,2010,5,15,31.2,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010054,9,15,2010,5,15,31.2,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010055,9,15,2010,9,15.5,30,SAND,Odiorne Beach (BS),LH,Little Harbor
2010055,9,15,2010,9,15.5,30,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010055,9,15,2010,9,15.5,30,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010055,9,15,2010,9,15.5,30,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010056,9,15,2010,7,15.4,31,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010056,9,15,2010,7,15.4,31,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010056,9,15,2010,7,15.4,31,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010056,9,15,2010,7,15.4,31,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010056,9,15,2010,7,15.4,31,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010056,9,15,2010,7,15.4,31,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010057,9,16,2010,25,15.4,29.5,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010057,9,16,2010,25,15.4,29.5,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010057,9,16,2010,25,15.4,29.5,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010057,9,16,2010,25,15.4,29.5,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010057,9,16,2010,25,15.4,29.5,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010057,9,16,2010,25,15.4,29.5,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010058,9,16,2010,29,15,31.2,SAND,Odiorne Beach (BS),LH,Little Harbor
2010058,9,16,2010,29,15,31.2,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010058,9,16,2010,29,15,31.2,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010058,9,16,2010,29,15,31.2,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010059,9,16,2010,33,15.4,31.2,SAND,Odiorne Beach (BS),LH,Little Harbor
2010059,9,16,2010,33,15.4,31.2,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010059,9,16,2010,33,15.4,31.2,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010059,9,16,2010,33,15.4,31.2,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010060,9,16,2010,23,15.6,31.2,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2010060,9,16,2010,23,15.6,31.2,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2010061,10,1,2010,25,16.7,31.2,SAND,Odiorne Beach (BS),LH,Little Harbor
2010061,10,1,2010,25,16.7,31.2,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010061,10,1,2010,25,16.7,31.2,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010061,10,1,2010,25,16.7,31.2,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010062,10,1,2010,29,18.5,30.4,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010062,10,1,2010,29,18.5,30.4,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010062,10,1,2010,29,18.5,30.4,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010062,10,1,2010,29,18.5,30.4,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010062,10,1,2010,29,18.5,30.4,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010062,10,1,2010,29,18.5,30.4,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010063,10,1,2010,33,19.1,30.1,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010063,10,1,2010,33,19.1,30.1,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010063,10,1,2010,33,19.1,30.1,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010063,10,1,2010,33,19.1,30.1,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010063,10,1,2010,33,19.1,30.1,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010063,10,1,2010,33,19.1,30.1,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010064,10,1,2010,23,18.4,30.3,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2010064,10,1,2010,23,18.4,30.3,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2010065,10,5,2010,5,14.7,31.2,SAND,Odiorne Beach (BS),LH,Little Harbor
2010065,10,5,2010,5,14.7,31.2,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010065,10,5,2010,5,14.7,31.2,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010065,10,5,2010,5,14.7,31.2,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010066,10,5,2010,9,14.7,31.1,SAND,Odiorne Beach (BS),LH,Little Harbor
2010066,10,5,2010,9,14.7,31.1,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2010066,10,5,2010,9,14.7,31.1,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2010066,10,5,2010,9,14.7,31.1,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2010067,10,5,2010,7,14.5,31,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010067,10,5,2010,7,14.5,31,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010067,10,5,2010,7,14.5,31,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010067,10,5,2010,7,14.5,31,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010067,10,5,2010,7,14.5,31,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010067,10,5,2010,7,14.5,31,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010068,10,14,2010,35,13.5,30.6,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2010068,10,14,2010,35,13.5,30.6,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2010071,10,28,2010,93,12.8,25.2,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2010071,10,28,2010,93,12.8,25.2,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2010072,10,28,2010,54,11.2,27.1,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010072,10,28,2010,54,11.2,27.1,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010072,10,28,2010,54,11.2,27.1,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010072,10,28,2010,54,11.2,27.1,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010072,10,28,2010,54,11.2,27.1,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010072,10,28,2010,54,11.2,27.1,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010073,10,28,2010,72,11.7,27.1,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010073,10,28,2010,72,11.7,27.1,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010073,10,28,2010,72,11.7,27.1,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010073,10,28,2010,72,11.7,27.1,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010073,10,28,2010,72,11.7,27.1,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010073,10,28,2010,72,11.7,27.1,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010074,10,28,2010,107,12.3,17.1,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2010074,10,28,2010,107,12.3,17.1,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2010075,10,28,2010,147,12.4,26.3,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2010075,10,28,2010,147,12.4,26.3,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2010076,11,12,2010,93,7.5,22.4,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2010076,11,12,2010,93,7.5,22.4,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2010077,11,12,2010,54,8.1,25.4,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010077,11,12,2010,54,8.1,25.4,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010077,11,12,2010,54,8.1,25.4,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010077,11,12,2010,54,8.1,25.4,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010077,11,12,2010,54,8.1,25.4,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010077,11,12,2010,54,8.1,25.4,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010078,11,12,2010,72,8.3,25.5,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2010078,11,12,2010,72,8.3,25.5,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2010078,11,12,2010,72,8.3,25.5,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2010078,11,12,2010,72,8.3,25.5,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2010078,11,12,2010,72,8.3,25.5,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2010078,11,12,2010,72,8.3,25.5,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2010079,11,12,2010,147,8.1,22.8,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
