SampleID,Month,Day,Year,StationName,DescriptionofArea,CommonName,Count
2007039,8,7,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",42
2007039,8,7,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",20
2007039,8,7,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"KILLIFISH, STRIPED",7
2007039,8,7,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINDOWPANE (SAND DAB)",4
2007039,8,7,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"STICKLEBACK, NINESPINE",13
2007039,8,7,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"HERRING, BLUEBACK (MARINE)",8
2007040,8,7,2007,Blackwater River (BS),Hampton/Seabrook Estuary,"LANCE, AMERICAN SAND (SAND EEL)",2
2007041,8,7,2007,Brown's River (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",90
2007041,8,7,2007,Brown's River (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",3
2007041,8,7,2007,Brown's River (BS),Hampton/Seabrook Estuary,BLUEFISH,2
2007042,8,7,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",28
2007042,8,7,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",31
2007042,8,7,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",27
2007043,8,20,2007,Fort Stark (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",1
2007044,8,20,2007,Odiorne Beach (BS),Little Harbor,"CRAB, GREEN",1
2007044,8,20,2007,Odiorne Beach (BS),Little Harbor,"SMELT, RAINBOW (MARINE)",1176
2007044,8,20,2007,Odiorne Beach (BS),Little Harbor,"SILVERSIDE, ATLANTIC",706
2007044,8,20,2007,Odiorne Beach (BS),Little Harbor,"HERRING, BLUEBACK (MARINE)",3
2007044,8,20,2007,Odiorne Beach (BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",10
2007044,8,20,2007,Odiorne Beach (BS),Little Harbor,ALEWIFE (MARINE),6
2007045,8,20,2007,Wentworth (Little Harbor)(BS),Little Harbor,"HERRING, BLUEBACK (MARINE)",18
2007045,8,20,2007,Wentworth (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",9
2007046,9,5,2007,Fort Stark (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",2
2007046,9,5,2007,Fort Stark (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",1
2007047,9,5,2007,Odiorne Beach (BS),Little Harbor,"SILVERSIDE, ATLANTIC",336
2007047,9,5,2007,Odiorne Beach (BS),Little Harbor,ALEWIFE (MARINE),1
2007048,9,5,2007,Wentworth (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",95
2007048,9,5,2007,Wentworth (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",41
2007048,9,5,2007,Wentworth (Little Harbor)(BS),Little Harbor,MUMMICHOG (COMMON KILLIFISH) (MARINE),1
2007048,9,5,2007,Wentworth (Little Harbor)(BS),Little Harbor,"KILLIFISH, STRIPED",16
2007048,9,5,2007,Wentworth (Little Harbor)(BS),Little Harbor,"MULLET, WHITE",1
2007049,9,17,2007,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",7
2007049,9,17,2007,Herod's Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",74
2007049,9,17,2007,Herod's Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",53
2007049,9,17,2007,Herod's Cove (BS),Little Bay/Great Bay,"PERCH, WHITE (MARINE)",1
2007049,9,17,2007,Herod's Cove (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),5
2007049,9,17,2007,Herod's Cove (BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",1
2007049,9,17,2007,Herod's Cove (BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",2
2007049,9,17,2007,Herod's Cove (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",1
2007050,9,17,2007,Broad Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",1
2007050,9,17,2007,Broad Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",752
2007050,9,17,2007,Broad Cove (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",7
2007050,9,17,2007,Broad Cove (BS),Little Bay/Great Bay,ALEWIFE (MARINE),1
2007050,9,17,2007,Broad Cove (BS),Little Bay/Great Bay,"HAKE, RED (MUD HAKE)",1
2007050,9,17,2007,Broad Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",10
2007050,9,17,2007,Broad Cove (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",4
2007050,9,17,2007,Broad Cove (BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",1
2007051,9,17,2007,Fox Point (BS),Little Bay/Great Bay,"CRAB, GREEN",14
2007051,9,17,2007,Fox Point (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",2367
2007051,9,17,2007,Fox Point (BS),Little Bay/Great Bay,"MENHADEN, ATLANTIC (POGY)",2
2007051,9,17,2007,Fox Point (BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",73
2007051,9,17,2007,Fox Point (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",3
2007051,9,17,2007,Fox Point (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",2
2007052,9,17,2007,Moody Point(BS),Little Bay/Great Bay,"CRAB, GREEN",1
2007052,9,17,2007,Moody Point(BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",1322
2007052,9,17,2007,Moody Point(BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",164
2007052,9,17,2007,Moody Point(BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",25
2007052,9,17,2007,Moody Point(BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",1
2007052,9,17,2007,Moody Point(BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",2
2007052,9,17,2007,Moody Point(BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),1
2007052,9,17,2007,Moody Point(BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",1
2007053,9,17,2007,Oyster River (BS),Little Bay/Great Bay,"CRAB, GREEN",3
2007053,9,17,2007,Oyster River (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",307
2007053,9,17,2007,Oyster River (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",329
2007053,9,17,2007,Oyster River (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",2
2007053,9,17,2007,Oyster River (BS),Little Bay/Great Bay,BAY ANCHOVY,1
2007053,9,17,2007,Oyster River (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",1
2007054,9,18,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",353
2007054,9,18,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",12
2007054,9,18,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"SMELT, RAINBOW (MARINE)",15
2007054,9,18,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"HAKE, RED (MUD HAKE)",1
2007054,9,18,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"HERRING, BLUEBACK (MARINE)",17
2007054,9,18,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"STICKLEBACK, NINESPINE",1
2007055,9,18,2007,Blackwater River (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",42
2007055,9,18,2007,Blackwater River (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",1
2007056,9,18,2007,Brown's River (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",34
2007056,9,18,2007,Brown's River (BS),Hampton/Seabrook Estuary,"HERRING, BLUEBACK (MARINE)",2
2007056,9,18,2007,Brown's River (BS),Hampton/Seabrook Estuary,"SMELT, RAINBOW (MARINE)",1
2007057,9,18,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",535
2007057,9,18,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"HERRING, BLUEBACK (MARINE)",38
2007057,9,18,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",1
2007058,9,19,2007,General Sullivan Cove (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",820
2007058,9,19,2007,General Sullivan Cove (BS),Piscataqua River,"SMELT, RAINBOW (MARINE)",323
2007058,9,19,2007,General Sullivan Cove (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",11
2007058,9,19,2007,General Sullivan Cove (BS),Piscataqua River,"HERRING, BLUEBACK (MARINE)",5
2007058,9,19,2007,General Sullivan Cove (BS),Piscataqua River,"MENHADEN, ATLANTIC (POGY)",1
2007058,9,19,2007,General Sullivan Cove (BS),Piscataqua River,"PERCH, WHITE (MARINE)",1
2007058,9,19,2007,General Sullivan Cove (BS),Piscataqua River,"KILLIFISH, STRIPED",1
2007058,9,19,2007,General Sullivan Cove (BS),Piscataqua River,"CRAB, GREEN",12
2007059,9,19,2007,Schiller Plant (BS),Piscataqua River,"CRAB, GREEN",17
2007059,9,19,2007,Schiller Plant (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",67
2007059,9,19,2007,Schiller Plant (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",6
2007060,9,19,2007,Upper Piscataqua (BS),Piscataqua River,"CRAB, GREEN",9
2007060,9,19,2007,Upper Piscataqua (BS),Piscataqua River,"MENHADEN, ATLANTIC (POGY)",765
2007060,9,19,2007,Upper Piscataqua (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",47
2007060,9,19,2007,Upper Piscataqua (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",2
2007060,9,19,2007,Upper Piscataqua (BS),Piscataqua River,"KILLIFISH, STRIPED",6
2007060,9,19,2007,Upper Piscataqua (BS),Piscataqua River,MUMMICHOG (COMMON KILLIFISH) (MARINE),1
2007061,10,5,2007,General Sullivan Cove (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",6181
2007061,10,5,2007,General Sullivan Cove (BS),Piscataqua River,"MENHADEN, ATLANTIC (POGY)",111
2007061,10,5,2007,General Sullivan Cove (BS),Piscataqua River,"SMELT, RAINBOW (MARINE)",11
2007061,10,5,2007,General Sullivan Cove (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",1
2007061,10,5,2007,General Sullivan Cove (BS),Piscataqua River,"KILLIFISH, STRIPED",5
2007061,10,5,2007,General Sullivan Cove (BS),Piscataqua River,MUMMICHOG (COMMON KILLIFISH) (MARINE),4
2007062,10,5,2007,Schiller Plant (BS),Piscataqua River,"CRAB, GREEN",6
2007062,10,5,2007,Schiller Plant (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",343
2007062,10,5,2007,Schiller Plant (BS),Piscataqua River,"MENHADEN, ATLANTIC (POGY)",131
2007062,10,5,2007,Schiller Plant (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",1
2007063,10,5,2007,Upper Piscataqua (BS),Piscataqua River,"CRAB, GREEN",25
2007063,10,5,2007,Upper Piscataqua (BS),Piscataqua River,"MENHADEN, ATLANTIC (POGY)",6090
2007063,10,5,2007,Upper Piscataqua (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",242
2007063,10,5,2007,Upper Piscataqua (BS),Piscataqua River,"KILLIFISH, STRIPED",19
2007063,10,5,2007,Upper Piscataqua (BS),Piscataqua River,"FLOUNDER, SMOOTH",1
2007063,10,5,2007,Upper Piscataqua (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",1
2007063,10,5,2007,Upper Piscataqua (BS),Piscataqua River,MUMMICHOG (COMMON KILLIFISH) (MARINE),2
2007064,10,16,2007,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",2
2007064,10,16,2007,Herod's Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",38
2007065,10,16,2007,Broad Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",1719
2007065,10,16,2007,Broad Cove (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",4
2007065,10,16,2007,Broad Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",3
2007065,10,16,2007,Broad Cove (BS),Little Bay/Great Bay,"MENHADEN, ATLANTIC (POGY)",1
2007065,10,16,2007,Broad Cove (BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",1
2007066,10,16,2007,Fox Point (BS),Little Bay/Great Bay,"CRAB, GREEN",10
2007066,10,16,2007,Fox Point (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",858
2007066,10,16,2007,Fox Point (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",1
2007066,10,16,2007,Fox Point (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",14
2007067,10,16,2007,Oyster River (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",75
2007068,10,16,2007,Moody Point(BS),Little Bay/Great Bay,"CRAB, GREEN",1
2007068,10,16,2007,Moody Point(BS),Little Bay/Great Bay,"CRAB, HORSESHOE",1
2007068,10,16,2007,Moody Point(BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",117
2007068,10,16,2007,Moody Point(BS),Little Bay/Great Bay,"MENHADEN, ATLANTIC (POGY)",236
2007068,10,16,2007,Moody Point(BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",41
2007068,10,16,2007,Moody Point(BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),2
2007068,10,16,2007,Moody Point(BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",1
2007069,10,17,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",118
2007069,10,17,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"SMELT, RAINBOW (MARINE)",35
2007069,10,17,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"MENHADEN, ATLANTIC (POGY)",2
2007069,10,17,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",1
2007070,10,17,2007,Brown's River (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",25
2007071,10,17,2007,Blackwater River (BS),Hampton/Seabrook Estuary,"MENHADEN, ATLANTIC (POGY)",1
2007071,10,17,2007,Blackwater River (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",18
2007072,10,17,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",2
2007072,10,17,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",150
2007072,10,17,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"MENHADEN, ATLANTIC (POGY)",61
2007072,10,17,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"HAKE, RED (MUD HAKE)",1
2007072,10,17,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",2
2007072,10,17,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"SMELT, RAINBOW (MARINE)",1
2007073,10,18,2007,Fort Stark (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",5
2007073,10,18,2007,Fort Stark (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",1
2007074,10,18,2007,Odiorne Beach (BS),Little Harbor,"HERRING, BLUEBACK (MARINE)",4
2007074,10,18,2007,Odiorne Beach (BS),Little Harbor,"SILVERSIDE, ATLANTIC",2
2007074,10,18,2007,Odiorne Beach (BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",7
2007075,10,18,2007,Wentworth (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",2
2007075,10,18,2007,Wentworth (Little Harbor)(BS),Little Harbor,GRUBBY,1
2007075,10,18,2007,Wentworth (Little Harbor)(BS),Little Harbor,"HAKE, RED (MUD HAKE)",1
2007076,11,1,2007,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",2
2007076,11,1,2007,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, HORSESHOE",1
2007076,11,1,2007,Herod's Cove (BS),Little Bay/Great Bay,"PERCH, WHITE (MARINE)",7
2007076,11,1,2007,Herod's Cove (BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",6
2007076,11,1,2007,Herod's Cove (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",1
2007076,11,1,2007,Herod's Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",22
2007076,11,1,2007,Herod's Cove (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",1
2007076,11,1,2007,Herod's Cove (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",1
2007076,11,1,2007,Herod's Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",5
2007077,11,1,2007,Broad Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",705
2007077,11,1,2007,Broad Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",21
2007077,11,1,2007,Broad Cove (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),3
2007077,11,1,2007,Broad Cove (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",1
2007077,11,1,2007,Broad Cove (BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",1
2007077,11,1,2007,Broad Cove (BS),Little Bay/Great Bay,"FLOUNDER, WINDOWPANE (SAND DAB)",1
2007077,11,1,2007,Broad Cove (BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",1
2007078,11,1,2007,Fox Point (BS),Little Bay/Great Bay,"CRAB, GREEN",2
2007078,11,1,2007,Fox Point (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",1013
2007078,11,1,2007,Fox Point (BS),Little Bay/Great Bay,"MENHADEN, ATLANTIC (POGY)",92
2007078,11,1,2007,Fox Point (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",4
2007078,11,1,2007,Fox Point (BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",1
2007079,11,1,2007,Moody Point(BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",75
2007079,11,1,2007,Moody Point(BS),Little Bay/Great Bay,"CRAB, GREEN",4
2007079,11,1,2007,Moody Point(BS),Little Bay/Great Bay,"MENHADEN, ATLANTIC (POGY)",18
2007079,11,1,2007,Moody Point(BS),Little Bay/Great Bay,"HAKE, RED (MUD HAKE)",1
2007079,11,1,2007,Moody Point(BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",1
2007080,11,1,2007,Oyster River (BS),Little Bay/Great Bay,"MENHADEN, ATLANTIC (POGY)",2359
2007080,11,1,2007,Oyster River (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",70
2007080,11,1,2007,Oyster River (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",7
2007080,11,1,2007,Oyster River (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",1
2007080,11,1,2007,Oyster River (BS),Little Bay/Great Bay,"HAKE, RED (MUD HAKE)",1
2007080,11,1,2007,Oyster River (BS),Little Bay/Great Bay,BAY ANCHOVY,1
2007080,11,1,2007,Oyster River (BS),Little Bay/Great Bay,"CRAB, GREEN",2
2007081,11,15,2007,General Sullivan Cove (BS),Piscataqua River,"CRAB, GREEN",3
2007081,11,15,2007,General Sullivan Cove (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",1967
2007081,11,15,2007,General Sullivan Cove (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",5
2007081,11,15,2007,General Sullivan Cove (BS),Piscataqua River,"MENHADEN, ATLANTIC (POGY)",22
2007081,11,15,2007,General Sullivan Cove (BS),Piscataqua River,"KILLIFISH, STRIPED",41
2007081,11,15,2007,General Sullivan Cove (BS),Piscataqua River,"SMELT, RAINBOW (MARINE)",2
2007081,11,15,2007,General Sullivan Cove (BS),Piscataqua River,"HERRING, BLUEBACK (MARINE)",1
2007082,11,15,2007,Schiller Plant (BS),Piscataqua River,"CRAB, GREEN",3
2007082,11,15,2007,Schiller Plant (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",1367
2007082,11,15,2007,Schiller Plant (BS),Piscataqua River,"SMELT, RAINBOW (MARINE)",6
2007082,11,15,2007,Schiller Plant (BS),Piscataqua River,"MENHADEN, ATLANTIC (POGY)",1
2007082,11,15,2007,Schiller Plant (BS),Piscataqua River,"HAKE, RED (MUD HAKE)",1
2007083,11,15,2007,Upper Piscataqua (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",12
2007083,11,15,2007,Upper Piscataqua (BS),Piscataqua River,"FLOUNDER, WINDOWPANE (SAND DAB)",2
2007083,11,15,2007,Upper Piscataqua (BS),Piscataqua River,"MENHADEN, ATLANTIC (POGY)",1
2007083,11,15,2007,Upper Piscataqua (BS),Piscataqua River,"STICKLEBACK, NINESPINE",2
2007084,11,16,2007,Wentworth (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",1
2007084,11,16,2007,Wentworth (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",19
2007084,11,16,2007,Wentworth (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",1
2007085,11,16,2007,Odiorne Beach (BS),Little Harbor,"SILVERSIDE, ATLANTIC",32
2007085,11,16,2007,Odiorne Beach (BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",1
2007085,11,16,2007,Odiorne Beach (BS),Little Harbor,"MENHADEN, ATLANTIC (POGY)",1
2007085,11,16,2007,Odiorne Beach (BS),Little Harbor,ALEWIFE (MARINE),1
2007086,11,16,2007,Fort Stark (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",8
2007086,11,16,2007,Fort Stark (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",1
2007087,11,19,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",289
2007087,11,19,2007,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",1
2007088,11,19,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",2
2007088,11,19,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",2
2007088,11,19,2007,Yankee Coop (BS),Hampton/Seabrook Estuary,"HAKE, RED (MUD HAKE)",1
2007090,11,19,2007,Brown's River (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",1
2008001,6,11,2008,Yankee Coop (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",6
2008001,6,11,2008,Yankee Coop (BS),Hampton/Seabrook Estuary,MUMMICHOG (COMMON KILLIFISH) (MARINE),1
2008001,6,11,2008,Yankee Coop (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",52
2008002,6,11,2008,Blackwater River (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",1
2008003,6,11,2008,Brown's River (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",1
2008004,6,11,2008,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",2
2008004,6,11,2008,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"KILLIFISH, STRIPED",1
2008004,6,11,2008,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",11
2008005,6,13,2008,Wentworth (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",7
2008005,6,13,2008,Wentworth (Little Harbor)(BS),Little Harbor,"HERRING, ATLANTIC",69
2008005,6,13,2008,Wentworth (Little Harbor)(BS),Little Harbor,MUMMICHOG (COMMON KILLIFISH) (MARINE),16
2008005,6,13,2008,Wentworth (Little Harbor)(BS),Little Harbor,"KILLIFISH, STRIPED",33
2008006,6,13,2008,Odiorne Beach (BS),Little Harbor,"CRAB, GREEN",18
2008006,6,13,2008,Odiorne Beach (BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",2
2008006,6,13,2008,Odiorne Beach (BS),Little Harbor,"HERRING, ATLANTIC",2
2008006,6,13,2008,Odiorne Beach (BS),Little Harbor,"TOMCOD, ATLANTIC",1
2008008,6,26,2008,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, HORSESHOE",1
2008008,6,26,2008,Herod's Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",17
2008008,6,26,2008,Herod's Cove (BS),Little Bay/Great Bay,"PERCH, WHITE (MARINE)",1
2008008,6,26,2008,Herod's Cove (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),14
2008008,6,26,2008,Herod's Cove (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",1
2008008,6,26,2008,Herod's Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",1
2008008,6,26,2008,Herod's Cove (BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",1
2008009,6,26,2008,Broad Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",10
2008009,6,26,2008,Broad Cove (BS),Little Bay/Great Bay,"HERRING, ATLANTIC",704
2008009,6,26,2008,Broad Cove (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",1
2008009,6,26,2008,Broad Cove (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),1
2008009,6,26,2008,Broad Cove (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",10
2008010,6,26,2008,Fox Point (BS),Little Bay/Great Bay,"CRAB, GREEN",12
2008010,6,26,2008,Fox Point (BS),Little Bay/Great Bay,"HERRING, ATLANTIC",295
2008010,6,26,2008,Fox Point (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",2
2008010,6,26,2008,Fox Point (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",1
2008010,6,26,2008,Fox Point (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",2
2008010,6,26,2008,Fox Point (BS),Little Bay/Great Bay,"STICKLEBACK, NINESPINE",1
2008010,6,26,2008,Fox Point (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",4
2008011,6,26,2008,Oyster River (BS),Little Bay/Great Bay,"CRAB, GREEN",6
2008011,6,26,2008,Oyster River (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",29
2008011,6,26,2008,Oyster River (BS),Little Bay/Great Bay,ALEWIFE (MARINE),3
2008011,6,26,2008,Oyster River (BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",1
2008011,6,26,2008,Oyster River (BS),Little Bay/Great Bay,"HERRING, ATLANTIC",5
2008011,6,26,2008,Oyster River (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",1
2008011,6,26,2008,Oyster River (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",4
